article,output6.xml,DT79.xml
DT79-10079,commune de Saint-Martin-du-Fouilloux.,commune de S            t-Martin-du-Fouilloux.
DT79-10082,"commune de Saint-Loup, relev. de la Ronde de Louin, ","commune de S            t-Loup, relev. de la Ronde de Louin, "
DT79-10093,2e canton de Saint-Maixent.,2e canton de St-Maixent.
DT79-10094,communes de Saint-Coutant et Sainte-Soline.,communes de St-Coutant et Ste-Soline.
DT79-10103,canton de Saint-Varent.,canton de St-Varent.
DT79-10107,commune de Saint-Éanne ; ,commune de S            t-Éanne ; 
DT79-10116,commune de Sainte-Gemme.,commune de S            te-Gemme.
DT79-10128,commune de Saint-André-sur-Sèvre.,commune de S            t-André-sur-Sèvre.
DT79-10133,commune de Saint-Amand-sur-Sèvre.,commune de S            t-Amand-sur-Sèvre.
DT79-10136,commune de Saint-Jouin-de-Marnes.,commune de S            t-Jouin-de-Marnes.
DT79-10139,commune de Saint-Léger-de-Montbrun.,commune de S            t-Léger-de-Montbrun.
DT79-10150,commune de Saint-Mard-la-Lande.,commune de S            t-Mard-la-Lande.
DT79-10158,commune de Saint-Martin-lez-Melle.,commune de S            t-Martin-lez-Melle.
DT79-10159,commune de Sainte-Pezenne.,commune de S            te-Pezenne.
DT79-10165,2e canton de Saint-Maixent.,2e canton de St-Maixent.
DT79-10175,commune de Saint-André-sur-Sèvre.,commune de S            t-André-sur-Sèvre.
DT79-10176,commune de Saint-Clémentin. ,commune de S            t-Clémentin. 
DT79-10177,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10179,2e canton de Saint-Maixent.,2e canton de St-Maixent.
DT79-10182,commune de Saint-Jacques-de-Montauban.,commune de S            t-Jacques-de-Montauban.
DT79-10183,commune de Saint-Clémentin.,commune de S            t-Clémentin.
DT79-10193,commune de Saint-Martin-lez-Melle.,commune de S            t-Martin-lez-Melle.
DT79-10198,commune de Saint-Jouin-de-Marnes.,commune de S            t-Jouin-de-Marnes.
DT79-10201,commune de Saint-Médard.,commune de S            t-Médard.
DT79-10202,commune de Saint-Pompain.,commune de S            t-Pompain.
DT79-10216,commune de Sainte-Pezenne.,commune de S            te-Pezenne.
DT79-10218,1er canton de Saint-Maixent.,1er canton de St-Maixent.
DT79-10224,commune de Saint-Georges-de-Noisné.,commune de S            t-Georges-de-Noisné.
DT79-10228,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10239,canton de la Mothe-Saint-Héraye.,canton de la Mothe-St-Héraye.
DT79-10242,"commune de Saint-Aubin-le-Clou, relev. de Puichenin-en-Gâtine, ","commune de S            t-Aubin-le-Clou, relev. de Puichenin-en-Gâtine, "
DT79-10245,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10246,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10259,commune de Saint-Romans-lez-Melle.,commune de S            t-Romans-lez-Melle.
DT79-10261,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10262,commune de Saint-Maxire.,commune de S            t-Maxire.
DT79-10263,commune de Saint-Martin-de-Sanzay.,commune de S            t-Martin-de-Sanzay.
DT79-10267,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10270,commune de Saint-Martin-de-Saint-Maixent.,commune de S            t-Martin-de-St-Maixent.
DT79-10276,commune de Saint-Léger-lez-Melle.,commune de S            t-Léger-lez-Melle.
DT79-10286,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10288,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10293,commune de Saint-Généroux ; ,commune de S            t-Généroux ; 
DT79-10294,communes de Sainte-Blandine et Verrines.,communes de Ste-Blandine et Verrines.
DT79-10299,communes de Champdeniers et de Saint-Denis.,communes de Champdeniers et de St-Denis.
DT79-10303,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10315,commune de Saint-Léger-lez-Melle.,commune de S            t-Léger-lez-Melle.
DT79-10316,commune de Saint-Paul-en-Gâtine.,commune de S            t-Paul-en-Gâtine.
DT79-10317,commune de Saint-Vincent-de-la-Châtre.,commune de S            t-Vincent-de-la-Châtre.
DT79-10319,commune de Saint-Généroux.,commune de S            t-Généroux.
DT79-10321,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10331,commune de Saint-Léger-lez-Melle.,commune de S            t-Léger-lez-Melle.
DT79-10332,commune de Saint-Martin-de-Saint-Maixent.,commune de S            t-Martin-de-St-Maixent.
DT79-10333,commune de Saint-Maxire.,commune de S            t-Maxire.
DT79-10342,"commune de Saint-Mard-la-Lande, appartenait à la ","commune de S            t-Mard-la-Lande, appartenait à la "
DT79-10342,"commanderie de Saint-Antoine-de-la-Lande, ","commanderie de St-Antoine-de-la-Lande, "
DT79-10346,commune de Saint-Hilaire-la-Palud.,commune de S            t-Hilaire-la-Palud.
DT79-10361,commune de Saint-Lin.,commune de S            t-Lin.
DT79-10362,commune de Saint-Loup.,commune de S            t-Loup.
DT79-10366,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10371,commune de Saint-Laurs.,commune de S            t-Laurs.
DT79-10374,commune de Saint-Germain-de-Longue-Chaume.,commune de S            t-Germain-de-Longue-Chaume.
DT79-10380,"commune de Saint-Martin-de-Bernegoue, ","commune de S            t-Martin-de-Bernegoue, "
DT79-10390,commune de Sainte-Pezenne.,commune de S            te-Pezenne.
DT79-10391,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10400,commune de Saint-Georges-de-Noisné.,commune de S            t-Georges-de-Noisné.
DT79-10404,commune de Saint-Liguaire.,commune de S            t-Liguaire.
DT79-10405,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10407,commune de Saint-Romans-lez-Melle.,commune de S            t-Romans-lez-Melle.
DT79-10414,commune de Saint-Marsault.,commune de S            t-Marsault.
DT79-10422,commune de la Mothe-Saint-Héraye.,commune de la Mothe-S            t-Héraye.
DT79-10423,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10424,commune de Saint-Martin-du-Fouilloux.,commune de S            t-Martin-du-Fouilloux.
DT79-10427,commune du Puy-Saint-Bonnet.,commune du Puy-S            t-Bonnet.
DT79-10428,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10430,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10440,commune de Saint-Denis.,commune de S            t-Denis.
DT79-10441,commune de Saint-Martin-de-Saint-Maixent.,commune de S            t-Martin-de-St-Maixent.
DT79-10445,"commune de Saint-Aubin-le-Clou, ","commune de St-Aubin-le-Clou, "
DT79-10456,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10462,commune de Saint-Jouin-sous-Châtillon.,commune de S            t-Jouin-sous-Châtillon.
DT79-10468,canton de la Mothe-Saint-Héraye.,canton de la Mothe-St-Héraye.
DT79-10470,commune de Saint-Coutant.,commune de S            t-Coutant.
DT79-10478,"commune de Saint-Symphorien, dépendait du ressort de S","commune de S            t-Symphorien, dépendait du ressort de S"
DT79-10482,commune de Saint-André-sur-Sèvre.,commune de S            t-André-sur-Sèvre.
DT79-10487,commune de Saint-André-sur-Sèvre.,commune de S            t-André-sur-Sèvre.
DT79-10488,commune de Saint-Jouin-sous-Châtillon.,commune de S            t-Jouin-sous-Châtillon.
DT79-10489,"commune de Saint-Sauveur-de-Givre-en-Mai, relev. de Bressuire, ","commune de S            t-Sauveur-de-Givre-en-Mai, relev. de Bressuire, "
DT79-10494,commune de Sainte-Verge.,commune de S            te-Verge.
DT79-10496,"Mauze-Thouarsais, ","            Mauzé-Thouarsais         , "
DT79-10498,2e canton de Saint-Maixent.,2e canton de St-Maixent.
DT79-10500,commune de Saint-Lin.,commune de S            t-Lin.
DT79-10504,commune de Saint-Marsault.,commune de S            t-Marsault.
DT79-10506,commune de Saint-Gelais.,commune de S            t-Gelais.
DT79-10510,commanderie de Saint-Rémy en ,commanderie de St-Rémy en 
DT79-10511,"commune de Sainte-Pezenne, relev. de la châtellenie de Niort, ","commune de S            te-Pezenne, relev. de la châtellenie de Niort, "
DT79-10525,commune de Bouillé-Saint-Paul.,commune de Bouillé-S            t-Paul.
DT79-10527,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10535,commune de Saint-Porchaire.,commune de S            t-Porchaire.
DT79-10536,commune de Saint-Symphorien.,commune de S            t-Symphorien.
DT79-10538,commune de Saint-Porchaire.,commune de S            t-Porchaire.
DT79-10544,communes de Bagneux et Saint-Martin-de-Sanzay.,communes de Bagneux et St-Martin-de-Sanzay.
DT79-10556,commune de Saint-Laurs.,commune de S            t-Laurs.
DT79-10558,commune de Saint-Maixent.,commune de S            t-Maixent.
DT79-10559,"commune de la Chapelle-Saint-Laurent, ","commune de la Chapelle-S            t-Laurent, "
DT79-10565,commune de Sainte-Blandine.,commune de S            te-Blandine.
DT79-10568,paroisse de Saint-Projet unie à celle de la ,paroisse de St-Projet unie à celle de la 
DT79-10568,Chapelle-Baton.,Chapelle-Bâton.
DT79-10569,commune de Saint-Christophe-sur-Roc.,commune de S            t-Christophe-sur-Roc.
DT79-10572,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10573,commune de Saint-Porchaire.,commune de S            t-Porchaire.
DT79-10583,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10589,commune de Sainte-Pezenne.,commune de S            te-Pezenne.
DT79-10599,commune de la Chapelle-Saint-Laurent.,commune de la Chapelle-S            t-Laurent.
DT79-10604,commune de Bouillé-Saint-Paul.,commune de Bouillé-S            t-Paul.
DT79-10605,commune de Saint-Pompain.,commune de S            t-Pompain.
DT79-10607,communes de Saint-Coutant et Saint-Vincent-de-la-Châtre.,communes de St-Coutant et St-Vincent-de-la-Châtre.
DT79-10611,commune de Saint-Léger-lez-Melle.,commune de S            t-Léger-lez-Melle.
DT79-10615,commune de Saint-André-sur-Sèvre.,commune de S            t-André-sur-Sèvre.
DT79-10617,commune de Saint-Romans-lez-Melle.,commune de S            t-Romans-lez-Melle.
DT79-10625,commune de Saint-Coutant.,commune de S            t-Coutant.
DT79-10626,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10635,canton de Saint-Loup.,canton de St-Loup.
DT79-10639,commune de Sainte-Blandine.,commune de S            te-Blandine.
DT79-10645,commune de la Chapelle-Saint-Étienne.,commune de la Chapelle-S            t-Étienne.
DT79-10654,commune de Saint-Marsault.,commune de S            t-Marsault.
DT79-10657,commune de Saint-Georges-de-Noisné.,commune de S            t-Georges-de-Noisné.
DT79-10663,commune de Saint-Florent.,commune de S            t-Florent.
DT79-10665,commune de Saint-Amand-sur-Sèvre.,commune de S            t-Amand-sur-Sèvre.
DT79-10670,commune de la Chapelle-Saint-Laurent.,commune de la Chapelle-S            t-Laurent.
DT79-10674,"Saint-Loup, ","St-Loup, "
DT79-10680,commune de Saint-Liguaire.,commune de S            t-Liguaire.
DT79-10684,commune de Saint-Maixent-de-Beugné.,commune de S            t-Maixent-de-Beugné.
DT79-10687,commune de Saint-Jouin-sous-Châtillon.,commune de S            t-Jouin-sous-Châtillon.
DT79-10691,"commune de Saint-Léger-de-Montbrun, ","commune de S            t-Léger-de-Montbrun, "
DT79-10698,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10703,commune de la Chapelle-Saint-Laurent.,commune de la Chapelle-S            t-Laurent.
DT79-10707,commune de Saint-Éanne.,commune de S            t-Éanne.
DT79-10709,commune de Saint-Vincent-de-la-Châtre.,commune de S            t-Vincent-de-la-Châtre.
DT79-10735,commune de Saint-Romans-lez-Melle.,commune de S            t-Romans-lez-Melle.
DT79-10738,commune de Saint-Liguaire.,commune de S            t-Liguaire.
DT79-10740,commune de Saint-Martin-du-Fouilloux.,commune de S            t-Martin-du-Fouilloux.
DT79-10741,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10742,"Saint-Maixent, ","St-Maixent, "
DT79-10747,commune de Saint-Mard-la-Lande.,commune de S            t-Mard-la-Lande.
DT79-10766,commune de la Chapelle-Saint-Laurent.,commune de la Chapelle-S            t-Laurent.
DT79-10785,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10786,commune de Saint-Éanne.,commune de S            t-Éanne.
DT79-10787,"commune de Saint-Lin, ","commune de S            t-Lin, "
DT79-10794,"commune de Saint-Jouin 
         ",commune de S            t-Jouin          
DT79-10797,commune de Saint-Clémentin.,commune de S            t-Clémentin.
DT79-10804,commune de Saint-Germain-de-Longue-Chaume.,commune de S            t-Germain-de-Longue-Chaume.
DT79-10808,commune de Saint-Germain-de-Longue-Chaume.,commune de S            t-Germain-de-Longue-Chaume.
DT79-10810,commune de Saint-Porchaire.,commune de S            t-Porchaire.
DT79-10811,commune de Saint-Georges-de-Noisné.,commune de S            t-Georges-de-Noisné.
DT79-10812,"commune de Saint-Martin-de-Mâcon, relev. de Thouars, ","commune de S            t-Martin-de-Mâcon, relev. de Thouars, "
DT79-10818,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10823,commune de Saint-Georges-de-Noisné.,commune de S            t-Georges-de-Noisné.
DT79-10837,commune de Saint-Georges-de-Noisné.,commune de S            t-Georges-de-Noisné.
DT79-10838,commune de Saint-Marsault.,commune de S            t-Marsault.
DT79-10848,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10849,commune de Saint-Germier.,commune de S            t-Germier.
DT79-10850,commune de Saint-Maurice-la-Fougereuse.,commune de S            t-Maurice-la-Fougereuse.
DT79-10851,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10858,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10861,commune de Saint-Jean-de-Bonneval.,commune de S            t-Jean-de-Bonneval.
DT79-10878,ville de Saint-Maixent.,ville de S            t-Maixent.
DT79-10883,commune de Saint-Éanne.,commune de S            t-Éanne.
DT79-10885,commune de Saint-Gelais.,commune de S            t-Gelais.
DT79-10886,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10887,commune de Saint-Génard.,commune de S            t-Génard.
DT79-10891,commune de la Chapelle-Saint-Étienne.,commune de la Chapelle-S            t-Étienne.
DT79-10893,commune de Saint-Marsault.,commune de S            t-Marsault.
DT79-10902,commune de Saint-Liguaire.,commune de S            t-Liguaire.
DT79-10906,commune de Saint-Liguaire.,commune de S            t-Liguaire.
DT79-10915,commune de Saint-Aubin-le-Clou.,commune de S            t-Aubin-le-Clou.
DT79-10918,commune de Saint-Florent.,commune de S            t-Florent.
DT79-10923,commune de Saint-Martin-lez-Melle.,commune de S            t-Martin-lez-Melle.
DT79-10942,commune de Saint-Sauveur-de-Givre-en-Mai.,commune de S            t-Sauveur-de-Givre-en-Mai.
DT79-10946,commune du Puy-Saint-Bonnet.,commune du Puy-S            t-Bonnet.
DT79-10947,commune de la Mothe-Saint-Héraye.,commune de la Mothe-S            t-Héraye.
DT79-10961,commune de Saint-Symphorien.,commune de S            t-Symphorien.
DT79-10982,commune de Saint-Aubin-de-Baubigné.,commune de S            t-Aubin-de-Baubigné.
DT79-10983,commune de Saint-Pardoux.,commune de S            t-Pardoux.
DT79-10985,commune de Saint-Jouin-de-Milly.,commune de S            t-Jouin-de-Milly.
DT79-10990,commune de Saint-Florent.,commune de S            t-Florent.
DT79-10991,"commune de Saint-Symphorien, ","commune de S            t-Symphorien, "
DT79-10994,commune de Saint-Symphorien.,commune de S            t-Symphorien.
DT79-10995,commune de Saint-Mard-la-Lande.,commune de S            t-Mard-la-Lande.
DT79-10997,commune de Saint-Christophe-sur-Roc.,commune de S            t-Christophe-sur-Roc.
DT79-11000,commune de Saint-Laurs.,commune de S            t-Laurs.
DT79-11005,commune de Saint-Lin.,commune de S            t-Lin.
DT79-11018,commune de la Chapelle-Saint-Laurent.,commune de la Chapelle-S            t-Laurent.
