 id 	old	new	
5063	Beg Menez	Beg Ménez	
5065	Brehoret	Bréhoret	
5069	Carn ar Laer	Carn ar Laër	
5076	Creach Corve	Créach Corvé	
5077	Creac’h Pinvidic	Créac'h Pinvidic	
5078	Croas ar Bleon	Croas ar Bléon	
5081	Desert (Le)	Désert (Le)	
5090	Guernevez	Guernévez	
5104	Kerezec	Kerézec	
5109	Kerguelen	Kerguélen	
5114	Kerleo	Kerléo	
5119	Kernael	Kernaël	
5128	Kervreac’h	Kervréac'h	
5134	Lochou Bod Beo	Lochou Bod Béo	
5137	Menez Coray	Ménez Coray	
5138	Menez Goaillou	Ménez Goaillou	
5139	Moulin Creac’h Pinvidic	Moulin Créac'h Pinvidic	
5143	Noteriou	Notériou	
5144	Parc Jaffre	Parc Jaffré	
5145	Parc Laer (vian / vraz)	Parc Laër (vian / vraz)	
5152	Penistin	Pénistin	
5153	Pen Pave (route de)	Pen Pavé	
5155	Pont Henaff	Pont Hénaff	
5175	Trevinily	Trévinily	
5182	Ty Ourtes	Ty Ourtès	
5186	Vreac’h Coat	Vréac'h Coat	
5236	Belbeoc’h	Belbéoc'h	
5240	Bregoulou	Brégoulou	
5242	Cap de la Chevre (rue du)	Cap de la Chèvre	
5243	Cleguer Leydez	Cléguer Leydez	
5244	Cleguer Saint Fiacre	Cléguer Saint Fiacre	
5245	Cleguer Saint Jean	Cléguer Saint Jean	
5248	Coat Menez	Coat Ménez	
5253	Crenoc (Le)	Crénoc	
5271	Keramprovost Penandre	Keranprovost Penandré	
5279	Kerbeneon	Kerbénéon	
5287	Kereon	Keréon	
5292	Kergolezec	Kergolézec	
5296	Kerguille	Kerguillé	
5307	Kernaleguen	Kernaléguen	
5308	Kernaleguen Tréflez	Kernaléguen Tréflez	
5310	Kernaveno	Kernavéno	
5314	Kerseoch	Kerséoch	
5320	Kerveden le Fret	Kervéden le Fret	
5321	Kerveguen	Kervéguen	
5322	Kerveneure	Kervéneuré	
5323	Kerveron	Kervéron	
5324	Kervezennec	Kervézennec	
5326	Kervoane	Kervoané	
5328	Lamboezer	Lamboëzer	
5334	Leachmat	Léachmat	
5338	Lesteven	Lestéven	
5344	Mechou Goarem (allée)	Méchou Goarem	
5346	Men Guen Saint Guenole	Men Guen Saint Guénolé	
5348	Menesguen	Ménesguen	
5349	Menez Gorre	Ménez Gorré	
5350	Menez Groas	Ménez Groas	
5351	Menez Kador	Ménez Kador	
5352	Menez Ty ar Gall	Ménez Ty ar Gall	
5361	Pen ar Creach	Pen ar Créach	
5363	Pen ar Menez	Pen ar Ménez	
5365	Pen ar Poul Tremet	Pen ar Poul Trémet	
5376	Pors Creguen	Pors Créguen	
5382	Poulpatre (rue de)	Poulpatré	
5384	Profez	Profèz	
5385	Quelern	Quélern	
5387	Quezede	Quézédé	
5389	Raguenez	Raguénèz	
5390	Ranvedan	Ranvédan	
5404	Saint Guenole	Saint Guénolé	
5409	Strevet Saint Fiacre (Le)	Strévet Saint Fiacre (Le)	
5411	Toul an Trez	Toul an Trèz	
5412	Treberon	Trébéron	
5414	Tregaradou	Trégaradou	
5415	Trelannec	Trélannec	
5416	Tremaidic	Trémaïdic	
5417	Trevoal	Trévoal	
5418	Treyeres	Treyérès	
5420	Trez Rouz	Trèz Rouz	
5424	Veniec (Le)	Vénec (Le)	
5425	Veroury	Véroury	
5432	Guenvenez	Guenvénez	
5436	Ker Helene	Ker Hélène	
5440	Kernevez	Kernévez	
5444	Leure	Leuré	
5455	Ty Croas Trejout	Ty Croas Tréjout	
5461	Guernevez	Guernévez	
5466	Kerneis	Kernéis	
5470	Menehy	Ménéhy	
5481	Rosmelec	Rosmélec	
5487	Vern Deredec (lotissement)	Vern Dérédec	
5510	Dorvenez	Dorvénez	
5511	Gorre (secteur du)	Gorré	
5512	Gorre Yeun	Gorré Yeun	
5518	Kelecun	Kélécun	
5520	Keranquere	Keranquéré	
5526	Kerdreolet	Kerdréolet	
5534	Kerlaouenan	Laouénan	
5538	Kernevez	Kernévez	
5539	Kerredan	Kerrédan	
5544	Kervelec	Kervélec	
5551	Lezaff	Lézaff	
5554	Menez	Ménez	
5555	Menez Bihan	Ménez Bihan	
5556	Menez Bras	Ménez Bras	
5557	Menez Guen	Ménez Guen	
5558	Menez Justice	Ménez Justice	
5559	Menez Perric	Ménez Perric	
5560	Menez Ty Devet	Ménez Ty Devet	
5561	Menez Ty Lor	Ménez Ty Lor	
5562	Menic	Ménic	
5566	Moulin Lezaff	Moulin Lézaff	
5570	Pen ar Menez	Pen ar Ménez	
5578	Pennale	Pennalé	
5598	Saberous	Sabérous	
5604	Steraden	Stéraden	
5607	Trevoazec	Trévoazec	
5616	Ty Devet	Ty Dévet	
5619	Ty Here	Ty Héré	
5622	Ty Hure	Ty Huré	
5648	Menezquelch	Ménezquelch	
5651	Moulin de Dorvenez	Moulin de Dorvénez	
5662	Rosneou	Rosnéou	
5664	Run Mean	Run Méan	
5668	Ty Gouevet	Ty Gouévet	
5679	Brenot	Brénot	
5680	Coateronen	Coatéronen	
5681	Coat Mez	Coat Mèz	
5683	Comenec	Coménec	
5684	Craonenic	Craonènic	
5685	Croas Guenole	Croas Guénolé	
5691	Gueguin	Guéguin	
5702	Kereol	Keréol	
5706	Kerguelen	Kerguélen	
5707	Kerherve	Kerhervé	
5711	Kerlaouenan	Kerlaouénan	
5712	Kerliezec	Kerlièzec	
5717	Kermelenec	Kermélénec	
5719	Kernevez	Kernévez	
5731	Landrevezen	Landrévézen	
5734	Lanneguic	Lannéguic	
5738	Lestregognon	Lestrégognon	
5739	Lezuzan	Lézuzan	
5741	Menez ar C’hlan	Ménez ar C'hlan	
5742	Mezasten	Mézasten	
5745	Pen ar Creac’h	Pen ar Créac'h	
5746	Penahars	Pénahars	
5754	Rest Guenou	Rest Guénou	
5766	Trebeolin	Trébéolin	
5768	Ty Névez Guenane	Ty Névez Guénané	
5785	Moulin de Lesuzan	moulin de Lésuzan	
5798	Brehuel	Bréhuel	
5799	Clementec	Clémentec	
5807	Croissant Kerroue	Kerroué	
5808	Drevers	Drévers	
5820	Kerbeoc’h	Kerbéoc'h	
5823	Kerdaec	Kerdaëc	
5825	Kerdreal	Kerdréal	
5828	Kerguelen	Kerguélen	
5835	Kerleguer	Kerléguer	
5843	Kerneac’h	Kernéac'h	
5847	Kerroue	Kerroué	
5852	Kerveoc’h	Kervéoc'h	
5858	Laez ar Vourc’h	Laëz ar Vourc'h	
5865	Menez	Ménez	
5866	Menez ar Veil	Ménez ar Veil	
5867	Menez Braz	Ménez Braz	
5868	Menez Kerem	Ménez Kerem	
5869	Menez Kerguesten	Ménez Kerguesten	
5870	Menez Kerguyoc’h	Ménez Kerguyoc'h	
5871	Menez Peulven	Ménez Peulven	
5872	Menez Rohou	Ménez Rohou	
5884	Pen Allee	Pen Allée	
5885	Penn ar Creac’h	Pen ar Créac'h	
5886	Pen ar Menez	Pen ar Ménez	
5890	Penity (Le)	Pénity (Le)	
5917	Tevennec	Tévennec	
5922	Toul an Drez	Toul an Drèz	
5926	Tregouzel	Trégouzel	
5927	Trezulien	Trézulien	
5929	Tromande	Tromandé	
5930	Veret (rue Ar)	Véret	
5931	Veroury (place du)	Véroury	
5934	Kerberon	Kerbéron	
5946	Moulin de Brehuel	Moulin de Bréhuel	
5957	Creac’h (- / nevez)	Créac'h (- / névèz)	
5960	Gorrekear	Gorrékéar	
5964	Kerdeozen	Kerdéozen	
5967	Kerevet	Kerévet	
5971	Kernevez	Kernévèz	
5972	Keroule	Keroulé	
5979	Loc Maze	Loc Mazé	
6006	Tarsmean	Tarsméan	
6008	Becharles	Bécharles	
6009	Boissiere (La)	Boissière (La)	
6012	Coat Caer	Coat Caër	
6013	Coat Dregat	Coat Drégat	
6014	Creach Mud	Créach Mud	
6015	Croas ar Hure	Croas ar Huré	
6016	Croas Benodic	Croas Bénodic	
6021	Goadre	Goadré	
6025	Goarem Lukes	Goarem Lukès	
6032	Keraliez	Keralièz	
6033	Kerandaes	Kerandaës	
6036	Kerdevez	Kerdévèz	
6040	Kergaeron	Kergaëron	
6044	Kerguelen	Kerguélen	
6048	Kerlaveo	Kerlavéo	
6049	Kermalfeta	Kermalféta	
6053	Kermazegan	Kermazégan	
6056	Kernevez (- / vihan)	Kernévez (- / vihan)	
6070	Menez Albot	Ménez Albot	
6071	Menez Barre	Ménez Barré	
6072	Menez Bihan	Ménez Bihan	
6073	Menez Edern	Ménez Edern	
6074	Menez Clos	Ménez Clos	
6075	Menez Gulvain	Ménez Gulvain	
6076	Menez Moguer Glaz	Ménez Moguer Glaz	
6077	Menez Quillien	Ménez Quillien	
6078	Menez Saint Jean	Ménez Sain Jean	
6079	Mezangazec	Mèzangazec	
6080	Moulin de Coat Caer	Moulin de Coat Caër	
6083	Moulin l’Abbe	Moulin l'Abbé	
6084	Nenez	Nénèz	
6091	Pen ar Menez	Pen ar Ménez	
6094	Pennaneac’h	Pennanéac'h	
6095	Perennou	Pérennou	
6096	Petite Boissiere (La)	Petite Boissière (La)	
6103	Queneach Gouzien	Quénéach Gouzien	
6114	Seach Segal	Séac'h Ségal	
6122	Trezenvel	Trézenvel	
6126	Ty Flehan	Ty Fléhan	
6135	Yeun Kerdevez	Yeun Kerdévèz	
6140	Croissant Pennamenez	Croissant Pennaménez	
6143	Kerael	Keraël	
6145	Keranmenec	Keranménec	
6157	Menez Kernevez	Ménez Kernévez	
6158	Menez Rostourmant	Ménez Rostourmant	
6159	Menez Stang	Ménez Stang	
6177	Yun Becharles	Yun Bécharles	
6190	Coat Kervelen	Coat Kervélen	
6195	Cosqueric	Cosquéric	
6196	Cosquerou	Cosquérou	
6202	Croas Treanna	Croas Tréanna	
6206	Croix Menez Bris	Croix Ménez Bris	
6214	Gorrequer	Gorréquer	
6215	Gouelou	Gouélou	
6227	Kerangue	Kerangué	
6233	Kerdaenes	Kerdaënès	
6236	Keredec	Kerédec	
6237	Keres (- / vian)	Kerès (- / vian)	
6238	Kereven	Keréven	
6242	Kerguelen	Kerguélen	
6256	Kerisole	Kerisolé	
6257	Kerlaveau	Kerlavéau	
6264	Kernaleguen	Kernaléguen	
6267	Kerneel (- / vian)	Kernéel (- / vian)	
6268	Kernevez	Kernévez	
6269	Kernevez Jaouen	Kernévez Jaouen	
6270	Kernevez Lagadec	Kernévez Lagadec	
6271	Kernevez Lorvillon	Kernévez Lorvillon	
6272	Kernevez Moustoir	Kernévez Moustoir	
6273	Kernevez Vian	Kernévez Vian	
6278	Kerouelet	Kerouélet	
6279	Kerroue (- / vian)	Kerroué (- / vian)	
6288	Kerveant	Kervéant	
6290	Kervelen (- / vian)	Kervélen (- / vian)	
6291	Kervendero	Kervendéro	
6303	Kerzoues	Kerzouès	
6308	Lezolven	Lézolven	
6309	Loc’h Lae	Loch Laë	
6310	Lostenez	Losténèz	
6314	Meil Kerveant	Meil Kervéant	
6316	Meil Quelennec	Meil Quélennec	
6317	Meil Quenehaye	Meil Quénéhaye	
6318	Menez Bris (- / vian)	Ménez Bris (- / vian)	
6319	Menez Huellou	Ménez Huellou	
6320	Menez Keringard	Ménez Keringard	
6321	Menez Meur	Ménez Meur	
6322	Menez Penvern	Ménez Penvern	
6323	Menez Pontigou	Ménez Pontigou	
6324	Menez Rouz	Ménez Rouz	
6325	Menez Roz Yan	Ménez Ros Yan	
6328	Mezaler	Mézaler	
6334	Moulin Treanna	Moulin Tréanna	
6336	Nenez	Nénèz	
6340	Parc Menez	Parc Ménez	
6346	Penker Kerdaenes	Penker Kerdaënès	
6348	Pennaneac’h	Pennanéac'h	
6349	Pennaneac’h Treanna	Pennanéac'h Tréanna	
6359	Pont Menez	Pont Ménez	
6362	Pont Quelennec	Pont Quélennec	
6368	Quelennec	Quélennec	
6369	Quenehaye (- / vian)	Quénéhaye (- / vian)	
6370	Queneac’h Herve	Quénéac'h Hervé	
6371	Queneac’h Huet (- / vian)	Quénéac'h Huet (- / vian)	
6380	Rochedou	Rochédou	
6386	Saint Guenal	Saint Guénal	
6387	Saneis	Sanéis	
6388	Scoteriou	Scotériou	
6400	Stang Kerveant	Stang Kervéant	
6410	Toul Al Laer	Toul Al Laër	
6412	Treanna	Tréanna	
6413	Ty an Dreau	Ty an Dréau	
6442	Goarem Glaouer	Goarem Glaouër	
6475	Kernevez Louzic	Kernévez Louzic	
6495	Penquer Tranna	Penquer Tréanna	
6508	Ty Coz Treanna	Ty Coz Tréanna	
6513	Beg ar Menez	Beg ar Ménez	
6528	Creach Ergue	Créach Ergué	
6532	Croissant Kerfres	Kerfrès	
6534	Croix Saint Andre	Croix Saint André	
6536	Douric Melenik	Douric Mélénik	
6537	Dreau (chemin du)	Dréau	
6550	Kerangueo (rue de)	Keranguéo	
6552	Kerberan	Kerbéran	
6553	Kerdales	Kerdalès	
6554	Kerdevot	Kerdévot	
6555	Kerdiles	Kerdilès	
6558	Kerelan	Kerélan	
6561	Kerfres	Kerfrès	
6577	Kerlies	Kerliès	
6583	Kernevez	Kernévez	
6586	Kerourvois Kerdevot	Kerourvois Kerdévot	
6588	Kerroue	Kerroué	
6591	Kerveady	Kervéady	
6592	Kerveguen	Kervéguen	
6598	Kervoreden	Kervoréden	
6603	Lesteriou	Lestèriou	
6605	Lezebel	Lézébel	
6606	Lezergue	Lézergué	
6607	Lezouanach	Lézouanach	
6609	Loch Lae	Loch Laë	
6612	Meil Dreau	Meil Dréau	
6614	Melennec (Le)	Mélennec (Le)	
6615	Menez (rue du)	Ménez	
6616	Menez Castel	Ménez Castel	
6617	Menez Groas (rue de)	Ménez Groas	
6618	Menez Kerdevot	Ménez Kerdévot	
6619	Menez Kerveady	Ménez Kervéady	
6620	Menez Niverrot	Ménez Niverrot	
6621	Menez Traon (allée de)	Ménez Traon	
6622	Meouet (- / vian / vras)	Méouet	
6623	Mezanlez	Mézanléz	
6639	Parc Kerveguen	Parc Kervéguen	
6641	Pen Allee	Pen Allée	
6643	Pen ar Menez	Pen ar Ménez	
6647	Pen Ergue	Pen Ergué	
6649	Pennaneach	Pennanéach	
6663	Pratiles	Pratilès	
6664	Quelennec (- / izella)	Quélennec (- / izella)	
6665	Queneach Daniel	Quénéach Daniel	
6666	Quenecrasec	Quénécrasec	
6672	Saint Guenole (rue de)	Saint Guénolé	
6683	Stang Melennec	Stang Mélennec	
6685	Stang Queau	Stang Quéau	
6690	Treodet	Tréodet	
6692	Ty ar Menez le Reunic	Ty ar Ménez le Reunic	
6697	Ty Kerdevot	Ty Kerdévot	
6699	Ty Kerveguen	Ty Kervéguen	
6700	Ty Lezouanach	Ty Lézouanach	
6701	Ty Mezenlez	Ty Mézenléz	
6704	Ty Névez Kerdevot	Ty Névez Kerdévot	
6708	Ty Névez Kerlies	Ty Névez Kerliès	
6710	Ty Névez Kerveguen	Ty Névez Kervéguen	
6711	Ty Névez Mezanlez	Ty Névez Mèzanlèz	
6712	Ty Névez Saint Andre	Ty Névez Saint André	
6713	Ty Pen Menez	Ty Pen Ménez	
6718	Griffones	Griffonès	
6729	Kernena	Kernéna	
6733	Kerongnes	Kerongnès	
6747	Quelent	Quélent	
6750	Saint Andre	Saint-André	
6753	Stang Queneach Daniel	Stang Quénéach Daniel	
6754	Brenellec	Brénellec	
6755	Brigneoch	Brignéoch	
6757	Creach (Le)	Créach (Le)	
6761	Gorrequer	Gorréquer	
6762	Kelornet	Kélornet	
6781	Kerouarne	Kerouarné	
6782	Kerouarne Briant	Kerouarné Briant	
6790	Kerveoch	Kervéoch	
6793	Leguerriou	Léguerriou	
6796	Lezongard	Lézongard	
6797	Menez Braz	Ménez Braz	
6798	Metairie (La)	Métairie (La)	
6801	Pen an Enez	Pen an Enèz	
6816	Tremaria	Trémaria	
6817	Trevarha	Trévarha	
6818	Trevenouen	Trévénouen	
6819	Trez Goarem	Trèz Goarem	
6830	Kerlaouenan	Kerlaouénan	
6831	Kerlevenez	Kerlévénez	
6837	Landrevet	Landrévet	
6840	Meil ar Menez	Meil ar Ménez	
6848	Gorreker	Gorréker	
6852	Kerazeas	Kerazéas	
6860	Kernevez	Kernévez	
6865	Pen ar Pave (lotissement)	Pen ar Pavé	
6868	Penn ar Menez	Penn ar Ménez	
6871	Poul Caer	Poul Caër	
6892	Moulin de Guervenec	Moulin de Guervénec	
6904	Keranheroff	Keranhéroff	
6906	Kerberou	Kerbérou	
6913	Litiez	Litièz	
6915	Menez Guen	Ménez Guen	
6919	Tredudon	Trédudon	
6926	Bretonniere (La)	Bretonnière (La)	
6927	Brezehen	Brézéhen	
6934	Feunteun Veas	Feunteun Véas	
6936	Gorrekear	Gorrékéar	
6946	Kergueau	Kerguéau	
6948	Kernevez	Kernévèz	
6949	Keroguez	Keroguèz	
6951	Kervadeza	Kervadéza	
6955	Menec (Le)	Ménec (Le)	
6958	Pen ar Creac’h	Pen ar Créac'h	
6966	Retalaire (Le)	Rétalaire (Le)	
6994	Chateau (Le)	Château (Le)	
6995	Coat Mez	Coat Mèz	
6998	Courtez (bihan / bras)	Courtèz (bihan / bras)	
7002	Croas Al Leo	Croas al Léo	
7007	Gorrequer	Gorréquer	
7015	Kergreac’h	Kergréac'h	
7023	Kernevez	Kernévèz	
7025	Kerseac’h	Kerséac'h	
7029	Mez Bernard	Méz Bernard	
7034	Pont ar Belec	Pont ar Bélec	
7043	Streat Névez	Stréat Névez	
7046	Ker Andre	Ker André	
7051	Beg Ael	Beg Aël	
7052	Beg Menez	Beg Ménez	
7059	Creac’h an Alle	Créac'h an Allé	
7060	Creac’h an du	Créac'h an Du	
7064	Gouelet ar Len	Gouélet ar Len	
7065	Gouerou (impasse du)	Gouérou	
7068	Guern Seac’h	Guern Séac'h	
7080	Kerandeon (bihan / bras)	Kerandéon	
7082	Kerandreau	Kerandréau	
7083	Kerangloedic	Kerangloédic	
7084	Keranterec	Kerantérec	
7088	Kerdiles	Kerdilès	
7094	Ker Heol	Ker Héol	
7099	Kerleven (route de)	Kerléven	
7104	Kerneven	Kernéven	
7111	Kerroue Guern	Kerroué Guern	
7118	Kervigueon (- / vihan)	Kerviguéon (- / vihan)	
7121	Lae Lochou	Laë Lochou	
7125	Menez Berrou	Ménez Berrou	
7126	Menez Bonidou	Ménez Bonidou	
7127	Menez Haie	Ménez Haie	
7128	Menez Moor (rue de)	Ménez Moor	
7129	Menez Plen	Ménez Plen	
7130	Menez Poulennou	Ménez Poulennou	
7131	Menez Roz	Ménez Roz	
7133	Moulin de Creac’h an du	Moulin du Créac'h an Du	
7134	Moulin du Prieure	Moulin du Prieuré	
7140	Peniti	Péniti	
7145	Ponterec	Pontérec	
7146	Pont Quenet	Pont Quénet	
7148	Port la Foret	Port La Forêt	
7165	Tremore (bihan / bras)	Trémoré (bihan / bras)	
7201	Poul an Dreau	Poul an Dréau	
7220	Ty Lae	Ty Laë	
7228	Brehoulou	Bréhoulou	
7234	Coat Clevareg	Coat Clévareg	
7240	Creac’h an Allee	Créac'h an Allée	
7246	Glenan (Les)	Glénan (Les)	
7252	Grande Allee	Grande Allée	
7255	Henvez Didre	Henvez Didré	
7265	Keraneostic	Keranéostic	
7266	Kerangaerel	Kerangaërel	
7273	Kerberien	Kerbérien	
7277	Kerdero	Kerdéro	
7278	Kerdidre	Kerdidré	
7283	Kereon	Keréon	
7284	Kerezec	Kerézec	
7288	Kergonoen	Kergonoën	
7303	Kerledan	Kerlédan	
7311	Kernaeret	Kernaëret	
7313	Kernefeder	Kernéféder	
7315	Kerneveleck	Kernévéleck	
7322	Kerourgue	Kerourgué	
7325	Kerseac’h	Kerséac'h	
7327	Kersiles	Kersilès	
7332	Kerveguen	Kervéguen	
7342	Landebec	Landébec	
7345	Lantecoste	Lantécoste	
7347	Leanou	Léanou	
7348	Leing Herve	Leing Hervé	
7351	Lestrezivit	Lestrézivit	
7360	Mejou	Méjou	
7361	Menez (Ar)	Ménez (ar)	
7362	Menez Bris	Ménez Bris	
7363	Menez Bruck	Ménez Bruck	
7364	Menez Buten	Ménez Buten	
7365	Menez Guillou	Ménez Guillou	
7366	Menez Kerambraz	Ménez Kerambraz	
7367	Menez Kerbader	Ménez Kerbader	
7368	Menez Kerberien	Ménez Kerbérien	
7369	Menez Kerriou	Ménez Kerriou	
7370	Menez Kerzon	Ménez Kerzon	
7371	Menez Kersouren	Ménez Kersouren	
7372	Menez Land	Ménez Land	
7373	Menez Lanven	Ménez Lanven	
7374	Menez Maurice	Ménez Maurice	
7375	Menez Perguet	Ménez Perguet	
7376	Menez Plaine	Ménez Plaine	
7377	Menez Rohou	Ménez Rohou	
7378	Menez Roue	Ménez Roué	
7379	Menez Rouz	Ménez Rouz	
7382	Mesdalae	Mesdalaë	
7385	Mestrezec	Mestrézec	
7405	Pen ar Creac’h	Pen ar Créac'h	
7413	Petite Metairie (La)	Petite Métairie (La)	
7420	Pont Veo	Pont Véo	
7428	Roche Percee (La)	Roche Percée (La)	
7436	Saint Sebastien	Saint Sébastien	
7438	Toul an Ael	Toul an Aël	
7440	Tregone	Trégoné	
7441	Tregonnour	Trégonnour	
7445	Ty Névez Tregonnour	Ty Névez Trégonnour	
7463	Cleac’h Millec	Cléac'h Millec	
7465	Coateval	Coatéval	
7467	Coat Pin Menez Bris	Coat Pin Ménez Bris	
7476	Croissant Kerourgue	Croissant Kerourgué	
7477	Croissant Landebec	Croissant Landébec	
7478	Croissant Leannou	Croissant Léannou	
7480	Croix de Kerberien	Croix de Kerbérien	
7486	Guernevez	Guernévez	
7492	Ker Ael	Ker Aël	
7493	Kerambelfedour	Kerambelfédour	
7499	Kerantreguech	Kerantréguech	
7506	Kerdevet	Kerdévet	
7510	Kerferot	Kerférot	
7525	Kermenec	Kerménec	
7526	Kermenez	Kerménez	
7533	Kerradenec	Kerradénec	
7543	Lae N’allee	Laë N'Allée	
7553	Menez Danse	Ménez Danse	
7554	Menez Denvet	Ménez Denvet	
7555	Menez Felix	Ménez Félix	
7556	Menez Kerangrimmen	Ménez Kerangrimmen	
7557	Menez Kerneostic	Ménez Kernéostic	
7558	Menez Toul	Ménez Toul	
7563	Mesperou	Mespérou	
7564	Mestarnevez	Mestarnévez	
7566	Moinaudiere	Moinaudière	
7605	Saint Guenole	Saint Guénolé	
7621	Ty Lae	Ty Laë	
7635	Convenant Beout	Convenant Béout	
7636	Convenant Bevout	Convenant Bévout	
7657	Kergreach	Kergréach	
7673	Kervezec	Kervézec	
7681	Metairie Neuve (La)	Métairie Neuve (La)	
7683	Mezile	Mézilé	
7684	Mezou Manach	Mézou Manach	
7711	Chapelendy	Chapélendy	
7718	Mesguen Quemeneur	Mesguen Quéméneur	
7724	Allee Ven	Allée Ven	
7726	Botdrez	Botdrèz	
7727	Boutiguery	Boutiguéry	
7730	Feunteun Ledan	Feunteun Lédan	
7732	Gorre	Gorré	
7738	Kerancoreden	Kerancoréden	
7741	Keranquemener	Keranquéméner	
7745	Kergueon	Kerguéon	
7750	Kerhure	Kerhuré	
7760	Kerseal	Kerséal	
7765	Kervillore	Kervilloré	
7770	Menez Bris	Ménez Bris	
7771	Menez Gouesnach (Hent)	Ménez Gouesnach	
7772	Menez Land Gras	Ménez Land Gras	
7773	Menez Leure	Ménez Leuré	
7777	Pen ar Creac’h	Pen ar Créac'h	
7779	Penouarena	Penouaréna	
7795	Treffelen	Treffélen	
7799	Ty Lae (hameau de)	Ty Laë	
7804	Creac’h Veil	Créac'h Veil	
7805	Croissant Gorre	Croissant Gorré	
7808	Croissant Treffelen	Croissant Treffélen	
7848	Menez Lanveur	Ménez Lanveur	
7851	Pen an Allee	Pen an Allée	
7856	Pontusque	Pontusqué	
7858	Prajou Kerancoreden	Prajou Kerancoréden	
7873	Ty Mendez	Ty Mendèz	
7875	Ty N’allee	Ty N'Allée	
7886	Cosquerou	Cosquérou	
7888	Creach ar Botred (rue de)	Créach ar Botred	
7893	Guernevez (rue de)	Guernévèz	
7900	Kereozen	Keréozen	
7901	Kergaele	Kergaëlé	
7904	Kergontes	Kergontès	
7907	Kerledan	Kerlédan	
7908	Kerleo	Kerléo	
7920	Meslean	Mésléan	
7925	Pen ar Creach (venelle de)	Pen ar Créach	
7926	Penety	Pénéty	
7927	Penguerec (rue de)	Penguérec	
7929	Penquear (rue de)	Penquéar	
7958	Ale Kerzanvez	Alé Kerzanvèz	
7959	Ale Penn ar Vern	Alé Penn ar Vern	
7960	Ale Vihan	Alé Vihan	
7977	Gorre ar Garront	Gorré ar Garront	
7978	Gorreker	Gorréker	
7983	Gwendare	Gwendaré	
7984	Gwern Treguron	Gwern Tréguron	
7985	Gwezenn Vraz	Gwézenn Vras	
7990	Kerael	Keraël	
7999	Kerguelen	Kerguélen	
8001	Kerhelve	Kerhelvé	
8009	Kerleguer	Kerléguer	
8011	Kermenez	Kerménez	
8014	Kernevez (- / vihan)	Kernévez (- / vihan)	
8015	Keromnes	Keromnès	
8018	Kerradeneg	Kerradéneg	
8019	Kerrene	Kerréné	
8031	Keryekel	Keryékel	
8036	Koatephani	Koatéphani	
8042	Kroaz ar Bleon (rue)	Kroaz ar Bléon	
8045	Lanveguen	Lanvéguen	
8046	Leac’hognon	Léac'hognon	
8049	Lezvez	Lézvéz	
8053	Meilh Rozveguen	Meilh Rozvéguen	
8054	Menez (Ar)	Ménez (Ar)	
8055	Menez C’hrenn	Ménez C'hrenn	
8056	Menez Morlong	Ménez Morlong	
8057	Menez Reun	Ménez Reun	
