Article,Vedette,Definition,Localisation,INSEE_corrigé,Nom_corrigé,Commentaire
DT37-01491,"Beauvais (le lieu de),","près de Chignolé, commune de Braslou.",Chignolé
DT37-01493,"Beauvais,","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-01498,"Beauvais (le lieu de),","près du Petit-Fresne, commune de Louans.",Petit-Fresne
DT37-01503,"Beauvais (le lieu de),","près des Belles-Ruries, commune de Monnaie.",Belles-Ruries
DT37-01507,"Beauvais (le lieu de),","dans la forêt de Rochecotte, commune de Saint-Patrice.",Rochecotte
DT37-01511,"Beauvais,","ferme, commune de Villeloin.",Villeloin
DT37-01514,"Beauvau (le lieu de),","près des Caves, commune de Cerelles.",Caves
DT37-01517,"Beauvois, ou Beauvais,","ferme, commune de Couesmes.",Couesmes
DT37-01524,"Beaux-Giraux (le lieu des),",commune de Marigny.,Marigny
DT37-01525,"Beaux-Regards (le lieu des),","près de Blanchepine, commune de Sepmes.",Blanchepine
DT37-01526,"Bécasserie (la),","ferme, commune de Chisseaux.",Chisseaux
DT37-01528,"Bécassier (le),","ferme, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-01531,"Bécassu (le lieu de),","près de l’Aireau-de-Loire, commune de Bréhémont.",Aireau-de-Loire
DT37-01532,"Bec-de-l’Ile (le lieu de),","près de la Roche, commune de Saint-Genouph.",Roche
DT37-01541,"Bécheron (le lieu de),","commune de Saint-Pierre-de-Tournon, près du chemin de Tournon à Preuilly.",Tournon
DT37-01545,"Bedecher (le lieu de),","commune de la Tour-Saint-Gelin, près du chemin des Charpentières à la Menardière.",Tour-Saint-Gelin
DT37-01545,"Bedecher (le lieu de),","commune de la Tour-Saint-Gelin, près du chemin des Charpentières à la Menardière.",Charpentières
DT37-01551,"Begasserie (la),","hameau, commune de Chisseaux,",Chisseaux
DT37-01552,"Begnier (le lieu de),","près de la Frelonnière, commune de Montlouis.",Frelonnière
DT37-01555,"Beguine (le bois de),",paroisse de Miré (aujourd’hui commune de Ballan).,Miré
DT37-01557,"Beigner (le lieu de),","près de la Chaise, commune d’Auzouer.",Chaise
DT37-01574,"Belair (le),","hameau, commune de Brèches,",Brèches
DT37-01585,"Belair (le lieu de),","près de Chantereine, commune de Faye-la-Vineuse.",Chantereine
DT37-01600,"Belair,","ferme, commune du Petit-Pressigny, près du bourg.",Petit-Pressigny
DT37-01616,"Belair,","ferme, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-01623,"Belair (le lieu de),","près de Rue-Chèvre, commune de Thizay.",Rue-Chèvre
DT37-01636,"Belebat (le lieu de),","commune de Chambon, près du chemin du Cormier à Boussay.",Cormier
DT37-01643,"Belebat (le lieu de),","commune d’Yzeures, près du chemin du Coudray à Preuilly.",Coudray
DT37-01644,"Belerier (le lieu de),","près de la Blinière, commune de Charnizay.",Blinière
DT37-01649,"Belhomme (le lieu de),","près des Marnes, commune de la Chapelle-Saint-Hippolyte.",Marnes
DT37-01658,"Bellande (le lieu de),","près de Roulecrotte, commune de Civray-sur-Cher.",Roulecrotte
DT37-01675,"Belle-Croix (le lieu de),",commune de La Riche-extra.,Riche-extra
DT37-01683,"Belle-Fontaine,","fontaine, commune de Cussay, près de Porrets.",Porrets
DT37-01684,"Belle-Fontaine (le lieu de la),","près de la Bonne-Dame, commune de Ligueil.",Bonne-Dame
DT37-01688,"Belle-Grange (le lieu de la),","près du Chêne-Vert, commune de Ligueil.",Chêne-Vert
DT37-01698,"Belle-Rose (le lieu de),","près de La Croix, commune de Pouzay.",Croix
DT37-01700,"Belles-Caves (le lieu des),",commune de La Croix.,Croix
DT37-01702,"Belles-Cousines (le lieu des),","près de la Bruère, commune de Saint-Benoît.",Bruère
DT37-01703,"Belles-Dames (le lieu des),","commune de Betz, près du chemin de Sainte-Julitte à Loches.",Sainte-Julitte
DT37-01708,"Belles-Norettes (le lieu des),","près de la Saintonnière, commune de Ligré.",Saintonnière
DT37-01713,"Bellevault (le Grand-),","ferme, commune de Pornay.",Pornay
DT37-01734,"Bellevue,","ferme, commune de Couesmes.",Couesmes
DT37-01745,"Bellevue,","ferme, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-01751,"Bellevue,","ferme, commune de Saint-Cyr.",Saint-Cyr
DT37-01765,"Belliematrie, ou Bellemallerie,","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-01772,"Bellonniere (la), ou Blonnellière,",paroisse de Sainte-Julitte.,Sainte-Julitte
DT37-01803,"Benardière (la),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-01804,"Benardière (la), ou Bénarderie,","hameau, commune de Couesmes,",Couesmes
DT37-01810,"Benassons (les),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-01811,"Benats (les),","ferme, commune de Couesmes.",Couesmes
DT37-01816,"Benechien,","ferme, commune de Chisseaux.",Chisseaux
DT37-01817,"Bénéfice (le lieu de),","près du Soucheau, commune de Continvoir.",Soucheau
DT37-01825,"Benier (le lieu de),","près des Hayes, commune de Neuillé-le-Lierre.",Hayes
DT37-01829,"Bennerie (la),","ferme, commune de Chisseaux.",Chisseaux
DT37-01837,"Bequet (closerie du),",paroisse de Saint-Cyr.,Saint-Cyr
DT37-01840,"Berardière (clos de la),",paroisse de Vallières (aujourd’hui Fondettes).,Vallières
DT37-01850,"Berche (le lieu de),","près des Caves, commune de Bossay.",Caves
DT37-01851,"Berche (le lieu de la),",paroisse de Maillé (Luynes).,Maillé
DT37-01852,"Berchot (le lieu de),","près du Cher et du Bas-Bray, commune de Savonnières.",Bas-Bray
DT37-01856,"Bergauderie (la),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-01862,"Bergeolle (bois de),","près de Lalleu, commune de Seuilly.",Lalleu
DT37-01872,"Bergeons (les),","ferme, commune du Petit-Pressigny.",Petit-Pressigny
DT37-01876,"Berger (la taille du),","près de la Poivrie, commune de Notre-Dame-d’Oë.",Poivrie
DT37-01876,"Berger (la taille du),","près de la Poivrie, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-01877,"Berger (les landes du),","près de Brifalou, commune de Sonzay.",Brifalou
DT37-01881,"Bergère (le lieu de la),","près de la Barrerie, commune de Louans.",Barrerie
DT37-01884,"Bergeresse,","ancien fief, paroisse de Chisseaux.",Chisseaux
DT37-01901,"Bergerie (bois de la),","commune de Sonzay, près de l’étang du Rosoir.",Rosoir
DT37-01903,"Bergerie (la),","ferme, commune de Villeloin.",Villeloin
DT37-01905,"Bergeries (le lieu des),","commune de Civray-sur-Cher, près du chemin de Mesvres aux Touches.",Mesvres
DT37-01916,"Berlette (le lieu de),","près de Biffon, commune de Cussay.",Biffon
DT37-01921,"Bernard (la fosse),","près de la Gaulerie, commune de Neuilly-le-Brignon.",Gaulerie
DT37-01936,"Bernellière (la), ou Brenellière,","hameau, commune de Villeloin,",Villeloin
DT37-01943,"Berre (la croix de la),","commune de Sainte-Catherine-de-Fierbois, près du chemin de la Tinellière à Sainte-Catherine.",Tinellière
DT37-01946,"Berrie,","ancienne baronnie, commune de Nueil-sur-Dive (Vienne).",Nueil-sur-Dive
DT37-01947,"Berrie (le lieu de la),","près de la Gaudonnière, commune d’Yzeures.",Gaudonnière
DT37-01953,"Berruères (le lieu des),",commune du Grand-Pressigny.,Grand-Pressigny
DT37-01961,"Bertat (le lieu de),","près du Gros-Chêne, commune du Liège.",Gros-Chêne
DT37-01962,"Bertauderie (la),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-01963,"Bertaud (le bois de),","près de Chanteloup, commune de Betz.",Chanteloup
DT37-01968,"Bertaux (les bois),","commune de Mazières, près du chemin des Biannes à Mazieres.",Biannes
DT37-01969,"Berté (le lieu de),","près des Bonins, commune du Petit-Pressigny.",Bonins
DT37-01969,"Berté (le lieu de),","près des Bonins, commune du Petit-Pressigny.",Petit-Pressigny
DT37-01973,"Bertelleries (la fosse des),","commune de Saint-Branchs, près du chemin de la Monnière à la Croix-de-Ré.",Monnière
DT37-01975,"Bertelon (le bois),","commune de Razines, près du chemin du Moulin-Joubert à Bournay.",Moulin-Joubert
DT37-01976,"Bertelottière (le lieu de la),","commune de Pussigny, près de Bois-Simon.",Bois-Simon
DT37-01977,"Bertenay (le lieu de),","près de l’Oisellière, commune de Pernay.",Oisellière
DT37-01989,"Berthellière (la),","près de la Roumer, commune d’Avrillé.",Roumer
DT37-01993,"Berthelottière (la),","hameau, commune d’Avrillé, près de la Roumer,",Roumer
DT37-01996,"Berthenay,","commune du canton de Tours-sud, arrondissement de Tours, sur la rive gauche de la Loire,",Tours-sud
DT37-02005,"Bertières (le lieu des),","près de la Quenardière, commune de Boussay.",Quenardière
DT37-02006,"Bertignolles (les), ou Bretignolles,","village, commune de Savigny, près de la Loire,",Loire
DT37-02009,"Bertinerie (le lieu de la),","près de la Roche-Bourdeau, commune de Crissé.",Roche-Bourdeau
DT37-02016,"Bertinières (le lieu des),","commune de Bossée, près du chemin de la Bulottière aux Maisons-Neuves.",Bulottière
DT37-02021,"Berton (la fosse),","près de la Baraudière, commune de Montbazon.",Baraudière
DT37-02022,"Bertonnerie (la),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-02027,"Bertrand (île),","dans la Loire, communes de Langeais et de Saint-Michel.",Saint-Michel
DT37-02028,"Bertres (le lieu des),","près du Changeon, commune de Benais.",Changeon
DT37-02032,"Bertulières (le lieu des),","près de la Chapelle-Saint-Paul, commune de Rigny.",Chapelle-Saint-Paul
DT37-02035,"Berverette (le lieu de),","commune de Charnizay, près du chemin de Sainte-Julitte à Rouanceau.",Sainte-Julitte
DT37-02036,"Besangers (le lieu des),","près de la Vienne, commune de Crouzilles.",Vienne
DT37-02055,"Besnardière (courance de la),","commune de Sepmes, près du Grand-Bagneux et de la Cave.",Cave
DT37-02057,"Besnardières (les),","village, commune de Notre-Dame-d’Oë,",Notre-Dame-d’Oë
DT37-02074,"Bessay (le lieu de), ou des Besses,","commune de Genillé, près de la Piaudière.",Piaudière
DT37-02080,"Bessellerie (la),","ferme, commune de Saint-Règle, près de la Masse.",Masse
DT37-02081,"Bessellière (ancien étang de la),","près du Changeon, commune de Continvoir.",Changeon
DT37-02082,"Besses (lieu des),","commune de Cléré, près de l’étang de la Coupe.",Coupe
DT37-02088,"Bessière (la),","village, commune de la Croix,",Croix
DT37-02089,"Bessière (fosse de la),","commune de Saint-Patrice, près du chemin de Fontenay à Pont-Boutard.",Fontenay
DT37-02090,"Bessonnière (le lieu de la),","commune de Bossay, près de Ris.",Ris
DT37-02091,"Bessons (la fosse des),","près de la Craye, commune de Monts.",Craye
DT37-02098,"Betz,","commune du canton du Grand-Pressigny, arrondissement de Loches,",Grand-Pressigny
DT37-02099,"Betz (le bois de),",commune de la Celle-Guenand.,Celle-Guenand
DT37-02100,"Betz (la prairie de),","près de l’Esves, commune de Ciran.",Esves
DT37-02101,"Beugnon (ravin de la),","près de la Tanchourie, commune de Charnizay.",Tanchourie
DT37-02104,"Beugnon (le lieu de),","près de la Bourellière, commune de Saint-Senoch.",Bourellière
DT37-02107,"Beujette (le lieu de la),","près de la Bagonne, commune de Saint-Pierre-de-Tournon.",Bagonne
DT37-02113,"Beutones (le lieu des),","près de la Guérinière, commune de Bréhémont.",Guérinière
DT37-02115,"Bévenières (les),","ferme, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-02123,"Beziaux (le lieu de),","près de la Roche-Cotard, commune de Langeais.",Roche-Cotard
DT37-02124,"Bezuard, ou Beshuard,","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-02145,"Bidoir (le clos),","près de Vaussouvin, commune de Vallères.",Vaussouvin
DT37-02146,"Bidonnière (le lieu de la), ou la Bourellerie,",près de l’abbaye de Beaumont-les-Tours.,Beaumont-les-Tours
DT37-02149,"Bienvermuères (le lieu des Basses-), ou les ",paroisse de Notre-Dame-d’Oë.,Notre-Dame-d’Oë
DT37-02152,"Biés (les bois de),","près du moulin de l’Étang, commune de Betz.",Étang
DT37-02154,"Biez (le),","ruisseau. Il prend sa source Maillé-Laillerprès des Éguets, commune de  et se jette dans le Réveillon, même commune.",Éguets
DT37-02156,"Biffaumont, ou Biffamont,","ferme, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-02158,"Biganne (le lieu de la),","commune de Saint-Germain-sur-Vienne, près du marais de la Boire-Bouchard.",Boire-Bouchard
DT37-02162,"Bignon, ou Bignou (la fontaine),","commune de Neuvy-Roi, près du chemin de la Chartre à Neuvy.",Chartre
DT37-02165,"Bigornes (le lieu des),","commune de Saint-Pierre-de-Tournon, près du chemin de Tournon à Preuilly.",Tournon
DT37-02169,"Bigot (le bois),","près de la Touche, commune de Huismes.",Touche
DT37-02174,"Bigottière (le lieu de la),","près du Grand-Ballet, commune de Chinon.",Grand-Ballet
DT37-02175,"Bigottière (le lieu de la),","près de la Chevalerie, commune de Louans.",Chevalerie
DT37-02178,"Bigottière (le lieu de la),","près de Sainte-Julitte, commune de Saint-Flovier.",Sainte-Julitte
DT37-02180,"Bigottrie (le lieu de la),","près de Bois-Favier, commune du Grand-Pressigny.",Bois-Favier
DT37-02180,"Bigottrie (le lieu de la),","près de Bois-Favier, commune du Grand-Pressigny.",Grand-Pressigny
DT37-02187,"Billard (la croix),","commune de la Tour-Saint-Gelin, sur le chemin de la Tour-Saint-Gelin à Courcoue.",Tour-Saint-Gelin
DT37-02189,"Billarderie (la),","ferme, commune des Essarts.",Essarts
DT37-02190,"Billarderie (fontaine de la),","près de la Billarderie, commune des Essarts.",Billarderie
DT37-02190,"Billarderie (fontaine de la),","près de la Billarderie, commune des Essarts.",Essarts
DT37-02206,"Billerie (le lieu de la),","près de la Barbinière, commune de Saint-Patrice.",Barbinière
DT37-02222,"Billois (le lieu des),","commune de Vernou, près de la Fougère.",Fougère
DT37-02229,"Billonnières (le lieu des),","près du Petit-Fresne, commune de Louans.",Petit-Fresne
DT37-02230,"Billot (le lieu de),","près de Beauvois, commune de Braye-sous-Faye.",Beauvois
DT37-02231,"Billot (le lieu de),","près de Bréjouisse, commune de Chaveignes.",Bréjouisse
DT37-02236,"Billots (le lieu des),","près du Petit-Mareuil, commune de Ligueil.",Petit-Mareuil
DT37-02237,"Binards (le lieu des),","commune de Saint-Germain-sur-Vienne, près du moulin à vent de Rassé.",Rassé
DT37-02238,"Bineaux (le lieu des),","près de la Grange, commune de Saint-Senoch.",Grange
DT37-02253,"Biré (le lieu de),","commune de Saint-Épain, près de la Baffauderie et du ruisseau de Montgoger.",Baffauderie
DT37-02254,"Biroire (la fosse),","près de la Noraie, commune de Pouzay.",Noraie
DT37-02256,"Birons (le lieu des),","près de la Doneterie, commune de Bossée.",Doneterie
DT37-02259,"Biroué (le lieu de),","près de la Doretrie, commune de Betz.",Doretrie
DT37-02269,"Bisseuil (fontaine de),","commune de Braye-sous-Faye, près de Bisseuil et sur les limites de la commune de Pouant (Vienne).",Bisseuil
DT37-02269,"Bisseuil (fontaine de),","commune de Braye-sous-Faye, près de Bisseuil et sur les limites de la commune de Pouant (Vienne).",Pouant
DT37-02270,"Bisseuil (le lieu de),","commune de Richelieu, près des limites de la commune de Ponant.",Ponant
DT37-02272,"Bissonnière (le lieu de la),",commune de Botz.,Botz
DT37-02294,"Blançay (le lieu de),","près des Boucs, commune de Bourgueil.",Boucs
DT37-02296,"Blanchardière (la),",commune d’Auverse (Maine-et-Loire).,Auverse
DT37-02299,"Blanchardière (la),","métairie, paroisse de Saint-Léonard de l’Ile-Bouchard.",Saint-Léonard
DT37-02309,"Blanchards (le lieu des),","près de Saint-Sépulcre, commune du Petit-Pressigny.",Saint-Sépulcre
DT37-02309,"Blanchards (le lieu des),","près de Saint-Sépulcre, commune du Petit-Pressigny.",Petit-Pressigny
DT37-02312,"Blanche (la fontaine),","commune de Luzé, près de la Bitourderie.",Bitourderie
DT37-02314,"Blanche (la croix),","commune de la Tour-Saint-Gelin, sur le chemin de Theneuil à la Tour-Saint-Gelin.",Tour-Saint-Gelin
DT37-02315,"Blanchefleurs (le lieu de),","commune de Crouzilles, près de la Loire et du moulin de la Boussaye.",Boussaye
DT37-02324,"Blanchet (le),","ferme, commune de Villeloin.",Villeloin
DT37-02326,"Blanchetière (la),","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-02334,"Blanchetières (le lieu des),","près de la Cossonnière, commune de Vallères.",Cossonnière
DT37-02336,"Blanchets (le lieu des),","près de Vaumenaize, commune de Thizay.",Vaumenaize
DT37-02337,"Blanchettrie (le lieu de la),","près de la Jaille, commune de Saint-Senoch.",Jaille
DT37-02342,"Blandinière (la),","ferme, près de la Vienne, commune de Saint-Germain-sur-Vienne.",Vienne
DT37-02343,"Blanière (le lieu de la),","paroisse de La Croix, 1250. — (Archives d’Indre-et-Loire, charte de l’abbaye de Marmoutier).",Croix
DT37-02350,"Blavetières (les), ou Blavitières, ou Caves des Blavetières,","village, près de l’Indrois, commune de Genillé,",Indrois
DT37-02351,"Blavetin,","ferme, commune de Nouans, près de la rivière la Tourmente.",Tourmente
DT37-02352,"Blayères (le lieu des),","près de la Gravière, commune de Chouzé-sur-Loire.",Gravière
DT37-02362,"Bleverie (le lieu de la),","près des Coutières, commune de Chançay.",Coutières
DT37-02375,"Blonds (taille des),","près de la Pertière, commune de Betz.",Pertière
DT37-02385,"Bloriers (le lieu des),","près des Maisons-Neuves, commune de Bossée.",Maisons-Neuves
DT37-02405,"Bodard (le bois),","près de l’étang de la Cailletrie, commune de Villedômain.",Cailletrie
DT37-02407,"Bode (la boire),","près de la Haye, commune de Continvoir.",Haye
DT37-02411,"Bodeau (la fosse),","commune de Veigné, près du chemin de Vergne à Saint-Branchs.",Vergne
DT37-02422,"Bodinière (la),","village, commune de Couesmes,",Couesmes
DT37-02426,"Bodinière (le lieu de la),","près des Petits-Ruaux, commune de Saint-Roch.",Petits-Ruaux
DT37-02432,"Bodins (taille des),","près du moulin de Montison, commune de Sorigny.",Montison
DT37-02449,"Boineaux (le lieu des),","près de la Noëlle, commune de Thilouze.",Noëlle
DT37-02454,Boire (les ruisseaux de la Grande et Petite-).,Ils arrosent les communes de la Chapelle-Saint-Hippolyte et de Saint-Germain et se jettent dans l’Indre au lieu appelé la Basse-Prône.,Saint-Germain
