article_id,vedette,vedette_orig,localisationde,dpt_code,canton_code,localisationco,localisationco_orig,NCCENR_orig,insee_code,method,reference
PO9-01066,Chaspuzac,Chaspuzac,Haute-Loire,43,Loudes,none,none,Chaspuzac,Chaspuzac (43062),dpt_exact,     Chaspuzac     Haute Loire     con de Loudes       Chaspuzac  capellanus  576 b      Chaspuzacus  curatus  570 c    
PO9-01068,Chassagnes,Chassagnes,Haute-Loire,43,Paulhaguet,none,none,Chassagnes,Chassagnes (43063),dpt_exact,     Chassagnes     Haute Loire     con de Paulhaguet       Chassanhas  275 a  prior  cura  260 a    
PO9-01081,Chastel,Chastel,Haute-Loire,43,Pinols,none,none,Chastel,Chastel (43065),dpt_exact,     Chastel     Haute Loire     con de Pinols       Castrum  257 a  273 e  prior  267 g    
PO9-01152,Chazelles,Chazelles,Haute-Loire,43,Pinols,none,none,Chazelles,Chazelles (43068),dpt_exact,     Chazelles     Haute Loire     con de Pinols       Chasele  273 d      Chasele supra Piperacum  268 f      Chazele  257 b    
PO9-01173,Chilhac,Chilhac,Haute-Loire,43,Lavoûte-Chilhac,none,none,Chilhac,Chilhac (43070),dpt_exact,     Chilhac     Haute Loire     con de Lavoûte Chilhac       Chilhacus  257 c    
PO9-01182,Chomelix,Chomelix,Haute-Loire,43,Craponne-sur-Arzon,none,none,Chomelix,Chomelix (43071),dpt_exact,     Chomelix     Haute Loire     con de Craponne sur Arzon       Chalmelhis  prior  566 b      Chalmelis  capellanus  574 b    
PO9-01183,Chomette,Chomette,Haute-Loire,43,Paulhaguet,none,none,Chomette,Chomette (43072),dpt_exact,     Chomette  La      Haute Loire     con de Paulhaguet       Chalmeta  prior  268 e    
PO9-01197,Cistrieres,Cistrières,Haute-Loire,43,La Chaise-Dieu,none,none,Cistrières,Cistrieres (43073),dpt_exact,     Cistrières     Haute Loire     con de La Chaise Dieu       Cistrerias  274 c  cura  258 a  prior  258 a  266 h    
PO9-01237,Collat,Collat,Haute-Loire,43,Poulhaguet,none,none,Collat,Collat (43075),dpt_exact,     Collat     Haute Loire     con de Poulhaguet       Collatum  267 b  274 g  prior  cura  260 a    
PO9-01291,Connangles,Connangles,Haute-Loire,43,La Chaise-Dieu,none,none,Connangles,Connangles (43076),dpt_exact,     Connangles     Haute Loire     con de La Chaise Dieu       Conangles  260 c  274 d  prior  267 a    
PO9-01323,Coubon,Coubon,Haute-Loire,43,Puy-sud-est,none,none,Coubon,Coubon (43078),dpt_exact,     Coubon     Haute Loire     con du Puy sud est       Cobo  capellanus  575 b  curatus  569 c    
PO9-01364,Couteuges,Couteuges,Haute-Loire,43,Paulhaguet,none,none,Couteuges,Couteuges (43079),dpt_exact,     Couteuges     Haute Loire     con de Paulhaguet       Celtejolium  capellanus  256 c      Coltojolium  273 c  curatus  267 f    
PO9-01372,Craponne sur Arzon,Craponne-sur-Arzon,Haute-Loire,43,Puy,none,none,Craponne-sur-Arzon,Craponne sur Arzon (43080),dpt_exact,     Craponne sur Arzon     Haute Loire     con du Puy     arrt du Puy       Crappona  rector  566 c  capellanus  574 b    
PO9-01400,Croisances,Croisances,Haute-Loire,43,Saugues,none,none,Croisances,Croisances (43081),dpt_exact,     Croisances     Haute Loire     con de Saugues       Crosances  prieuré Notre Dame  cure  563 a      Crosancia  546 a      Crozantia  536 d    
PO9-01405,Cronce,Cronce,Haute-Loire,43,Pinols,none,none,Cronce,Cronce (43082),dpt_exact,     Cronce     Haute Loire     con de Pinols       Croansa  273 e  prior  268 b      Crozanza  257 b    
PO9-01418,Cubelles,Cubelles,Haute-Loire,43,Saugues,none,none,Cubelles,Cubelles (43083),dpt_exact,     Cubelles     Haute Loire     con de Saugues       Cubelles  prieuré  cure  562 c      Cobella  536 e      Cobellia  546 b    
PO9-01467,Desges,Desges,Haute-Loire,43,Pinols,none,none,Desges,Desges (43085),dpt_exact,     Desges     Haute Loire     con de Pinols       Degia  274 a  curatus  268 g      Diegha  257 c    
PO9-01481,Domeyrat,Domeyrat,Haute-Loire,43,Paulhaguet,none,none,Domeyrat,Domeyrat (43086),dpt_exact,     Domeyrat     Haute Loire     con de Paulhaguet       Dalmayracus  274 g  cura  258 b  prior  258 b  266 f    
PO9-01509,Dunieres,Dunières,Haute-Loire,43,Montfaucon,none,none,Dunières,Dunieres (43087),dpt_exact,     Dunières     Haute Loire     con de Montfaucon       Duneira  capellanus  571 d      Duneria  prior  568 e    
PO9-01554,Espalem,Espalem,Haute-Loire,43,Blesle,none,none,Espalem,Espalem (43088),dpt_exact,     Espalem     Haute Loire     con de Blesle       Spalencum  263 a  266 f  275 a    
PO9-01578,Estables,Estables,Haute-Loire,43,Fay-sur-Lignon,none,none,Estables,Estables (43091),dpt_exact,     Estables  Les      Haute Loire     con de Fay sur Lignon       Stabula  capellanus  572 d  prior  568 b    
PO9-01641,Felines,Félines,Haute-Loire,43,La Chaise-Dieu,none,none,Félines,Felines (43093),dpt_exact,     Félines     Haute Loire     con de La Chaise Dieu       Felhinas  curatus  567 e      Felinas  capellanus  574 a    
PO9-01656,Ferrussac,Ferrussac,Haute-Loire,43,Pinols,none,none,Ferrussac,Ferrussac (43094),dpt_exact,     Ferrussac     Haute Loire     con de Pinols       Ferrussacus  274 a  prior  268 d      Ferrussachus  257 c    
PO9-01669,Fix Saint Geneys,Fix-Saint-Geneys,Haute-Loire,43,Allègre,none,none,Fix-Saint-Geneys,Fix Saint Geneys (43095),dpt_exact,     Fix Saint Geneys     Haute Loire     con d Allègre       Fis  rector  567 a      Fiz  capellanus  576 d    
PO9-01702,Fontannes,Fontannes,Haute-Loire,43,Brioude,none,none,Fontannes,Fontannes (43096),dpt_exact,     Fontannes     Haute Loire     con de Brioude       Fontane  267 b  273 d  prior  cura  260 b    
PO9-01749,Freycenet la Tour,Freycenet-la-Tour,Haute-Loire,43,Monastier-sur-Gazeille,none,none,Freycenet-la-Tour,Freycenet la Tour (43098),dpt_exact,     Freycenet la Tour     Haute Loire     con du Monastier sur Gazeille       Fraixenet  capellanus  572 d    
PO9-01758,Frugeres les Mines,Frugères-les-Mines,Haute-Loire,43,Auzon,none,none,Frugerès-les-Mines,Frugeres les Mines (43099),dpt_exact,     Frugères les Mines     Haute Loire     con d Auzon       Frutgerie  domus  261 b    
PO9-01847,Goudet,Goudet,Haute-Loire,43,Monastier-sur-Gazeille,none,none,Goudet,Goudet (43101),dpt_exact,     Goudet     Haute Loire     con du Monastier sur Gazeille       Godetum  capellanus  575 c  prior  570 b    
PO9-01893,Grazac,Grazac,Haute-Loire,43,Yssingeaux,none,none,Grazac,Grazac (43102),dpt_exact,     Grazac     Haute Loire     con d Yssingeaux       Grajacus  prior  568 f      Grasac  capellanus  572 b    
PO9-01895,Grenier Montgon,Grenier-Montgon,Haute-Loire,43,Blesle,none,none,Grenier-Montgon,Grenier Montgon (43103),dpt_exact,     Grenier Montgon     Haute Loire     con de Blesle       Granerie  prior  262 b      Graners  157 e  275 c  prior  265 g    
PO9-01898,Grezes,Grèzes,Haute-Loire,43,Saugues,none,none,Grèzes,Grezes (43104),dpt_exact,     Grèzes     Haute Loire     con de Saugues       Grese  536 f  546 c    
PO9-01975,Javaugues,Javaugues,Haute-Loire,43,Brioude,none,none,Javaugues,Javaugues (43105),dpt_exact,     Javaugues     Haute Loire     con de Brioude       Javalgue  274 g  cura  258 c  prior  258 c  266 h    
PO9-01979,Jax,Jax,Haute-Loire,43,Paulhaguet,none,none,Jax,Jax (43106),dpt_exact,     Jax     Haute Loire     con de Paulhaguet       Jax  257 a  273 c  capellanus  268 f    
PO9-01990,Josat,Josat,Haute-Loire,43,Paulhaguet,none,none,Josat,Josat (43107),dpt_exact,     Josat     Haute Loire     con de Paulhaguet       Jalzacus  266 d    
PO9-02003,Jullianges,Jullianges,Haute-Loire,43,La Chaise-Dieu,none,none,Jullianges,Jullianges (43108),dpt_exact,     Jullianges     Haute Loire     con de La Chaise Dieu       Julhangas  196 b    
PO9-02092,Landos,Landos,Haute-Loire,43,Pradelles,none,none,Landos,Landos (43111),dpt_exact,     Landos     Haute Loire     con de Pradelles       Landos  capellanus  575 d  prior  570 b    
PO9-02094,Langeac,Langeac,Haute-Loire,43,Brioude,none,none,Langeac,Langeac (43112),dpt_exact,     Langeac     Haute Loire     con de Brioude     arrt de Brioude       Langiacus  257 d  273 a  archipresbiteratus  255 258  267 268  273 274  archipresbiter  256 c  268 g  prior  267 h  collegium  vicaria perpetua  257 d    
PO9-02102,Lantriac,Lantriac,Haute-Loire,43,Saint-Julien-Chapteuil,none,none,Lantriac,Lantriac (43113),dpt_exact,     Lantriac     Haute Loire     con de Saint Julien Chapteuil       Lantriac  capellanus  572 e      Lantriacus  curatus  568 b    
PO9-02118,Lapte,Lapte,Haute-Loire,43,Yssingeaux,none,none,Lapte,Lapte (43114),dpt_exact,     Lapte     Haute Loire     con d Yssingeaux       Lapte  capellanus  572 a    
PO9-02152,Laussonne,Laussonne,Haute-Loire,43,Monastier-sur-Gazeille,none,none,Laussonne,Laussonne (43115),dpt_exact,     Laussonne     Haute Loire     con du Monastier sur Gazeille       Laussona  capellanus  572 d  curatus  569 b    
PO9-02161,Laval sur Doulon,Laval-sur-Doulon,Haute-Loire,43,La Chaise-Dieu,none,none,Laval-sur-Doulon,Laval sur Doulon (43116),dpt_exact,     Laval sur Doulon     Haute Loire     con de La Chaise Dieu       Vallis  260 c  267 a    
PO9-02164,Lavaudieu,Lavaudieu,Haute-Loire,43,Brioude,none,none,Lavaudieu,Lavaudieu (43117),dpt_exact,     Lavaudieu     Haute Loire     con de Brioude       Comps  cura  258 c  monasterium  246 b  258 b  259 b  260 d  274 b  priorissa  258 c  260 b    
PO9-02178,Lavoute Chilhac,Lavoûte-Chilhac,Haute-Loire,43,Brioude,none,none,Lavoûte-Chilhac,Lavoute Chilhac (43118),dpt_exact,     Lavoûte Chilhac     Haute Loire     con de Brioude     arrt de Brioude       Volta  prior  255 c  d  camerarius  255 b  c  261 c  monasterium  255 d  256 a  257 a  c  261  sacrista  255 c      La Voulte  prieuré  559 a    
PO9-02179,Lavoute sur Loire,Lavoûte-sur-Loire,Haute-Loire,43,Saint-Paulien,none,none,Lavoûte-sur-Loire,Lavoute sur Loire (43119),dpt_exact,     Lavoûte sur Loire     Haute Loire     con de Saint Paulien       La Voulta  capellanus  573 a      Vouta  prior  568 g    
PO9-02196,Leotoing,Léotoing,Haute-Loire,43,Blesle,none,none,Léotoing,Leotoing (43121),dpt_exact,     Léotoing     Haute Loire     con de Blesle       Lauthon  prior  vicaria  263 b      Leutoinh  157 d      Lhauton  274 f    
PO9-02259,Lissac,Lissac,Haute-Loire,43,Saint-Paulien,none,none,Lissac,Lissac (43122),dpt_exact,     Lissac     Haute Loire     con de Saint Paulien       Lissac  capellanus  573 e      Lissacus  curatus  567 d    
PO9-02282,Lorlanges,Lorlanges,Haute-Loire,43,Blesle,none,none,Lorlanges,Lorlanges (43123),dpt_exact,     Lorlanges     Haute Loire     con de Blesle       Lhorlhangas  260 e      Lurlhangie  266 f    
PO9-02295,Loudes,Loudes,Haute-Loire,43,Puy,none,none,Loudes,Loudes (43124),dpt_exact,     Loudes     Haute Loire     con du Puy     arrt du Puy       Lode  capellanus  576 c  curatus  569 c    
PO9-02319,Lubilhac,Lubilhac,Haute-Loire,43,Blesle,none,none,Lubilhac,Lubilhac (43125),dpt_exact,     Lubilhac     Haute Loire     con de Blesle       Lobilhac  158 b      Lhubilhacus  capellanus  vicaria  248 b  262 c      Lubilhacus  prior  262 c    
PO9-02398,Malvieres,Malvières,Haute-Loire,43,La Chaise-Dieu,none,none,Malvières,Malvieres (43128),dpt_exact,     Malvières     Haute Loire     con de La Chaise Dieu       Malveyras  197 a    
PO9-02562,Mercoeur,Mercœur,Haute-Loire,43,Lavoûte-Chilhac,none,none,Mercœur,Mercoeur (43133),dpt_exact,     Mercœur     Haute Loire     con de Lavoûte Chilhac       Mercoiras  capellanus  260 a  confratria Sancti Flori  260 a      Mercuerras  267 b  275 a    
PO9-02595,Mezeres,Mézères,Haute-Loire,43,Vorey,none,none,Mézères,Mezeres (43134),dpt_exact,     Mézères     Haute Loire     con de Vorey       Meseras  capellanus  572 g    
PO9-02634,Monastier sur Gazeille,Monastier-sur-Gazeille,Haute-Loire,43,Puy,none,none,Monastier-sur-Gazeille,Monastier sur Gazeille (43135),dpt_exact,     Monastier sur Gazeille     Haute Loire     con du Puy     arrt du Puy       Monastier Saint Chaffre  Le   abbaye  557 a  563 c      Monasterium  Sanctus Fortunatus  575 b  Sanctus Johannes  570 c  575 b      Monasterium Sancti Teoffredi  abbas  armarius  camerarius  elemosinarius  infirmarius  operarius  sacrista  569 c    
PO9-02648,Monistrol d Allier,Monistrol-d’Allier,Haute-Loire,43,Saugues,none,none,Monistrol-d'Allier,Monistrol d Allier (43136),dpt_exact,     Monistrol d Allier     Haute Loire     con de Saugues       Monistrol d Allier  prieuré  cure  563 a      Monasterolium  536 e  546 b    
PO9-02649,Monistrol sur Loire,Monistrol-sur-Loire,Haute-Loire,43,Puy,none,none,Monistrol-sur-Loire,Monistrol sur Loire (43137),dpt_exact,     Monistrol sur Loire     Haute Loire     con du Puy     arrt du Puy       Monasterolium  archipresbiteratus  567 569      Monastrolium  archipresbiteratus  571 573  capellanus  571 a    
PO9-02650,Monlet,Monlet,Haute-Loire,43,Allègre,none,none,Monlet,Monlet (43138),dpt_exact,     Monlet     Haute Loire     con d Allègre       Molettum  curatus  567 e      Mollet  capellanus  573 f  capellanus sancti Pauli juxta Mollet  573 f    
PO9-02689,Montclard,Montclard,Haute-Loire,43,Paulhaguet,none,none,Montclard,Montclard (43139),dpt_exact,     Montclard     Haute Loire     con de Paulhaguet       Mons Clarus  274 g  cura  258 b  prior  258 b  267 d    
PO9-02767,Montregard,Montregard,Haute-Loire,43,Montfaucon,none,none,Montregard,Montregard (43142),dpt_exact,     Montregard     Haute Loire     con de Montfaucon       Paillet  capellanus  572 a      Palhetum  prior  568 f    
PO9-02778,Montusclat,Montusclat,Haute-Loire,43,Saint-Julien-Chapteuil,none,none,Montusclat,Montusclat (43143),dpt_exact,     Montusclat     Haute Loire     con de Saint Julien Chapteuil       Montusclat  capellanus  572 d    
PO9-03062,Paulhaguet,Paulhaguet,Haute-Loire,43,Brioude,none,none,Paulhaguet,Paulhaguet (43148),dpt_exact,     Paulhaguet     Haute Loire     con de Brioude     arrt de Brioude       Paulhaguetum  274 e  cura  259 b  priorissa  259 b  266 d    
PO9-03076,Pebrac,Pébrac,Haute-Loire,43,Langeac,none,none,Pébrac,Pebrac (43149),dpt_exact,     Pébrac     Haute Loire     con de Langeac       Piperacus  abbas  244 b  245 a  b  256 b  258 a  267 h  303 b  323 c  324 c  327 a  monasterium  256 b  257 a  259 c  260 a  b  273 a    
PO9-03097,Pertuis,Pertuis,Haute-Loire,43,Saint-Julien-Chapteuil,none,none,Pertuis,Pertuis (43150),dpt_exact,     Pertuis  Le      Haute Loire     con de Saint Julien Chapteuil       Le Pertus  prior  568 c    
PO9-03148,Pinols,Pinols,Haute-Loire,43,Brioude,none,none,Pinols,Pinols (43151),dpt_exact,     Pinols     Haute Loire     con de Brioude     arrt de Brioude       Pinhols  257 d  274 a  prior  268 c    
PO9-03174,Polignac,Polignac,Haute-Loire,43,Puy-nord-ouest,none,none,Polignac,Polignac (43152),dpt_exact,     Polignac     Haute Loire     con du Puy nord ouest       Podompniatius  prior  curatus  567 b      Podonhac  capellanus  573 c    
PO9-03235,Presailles,Présailles,Haute-Loire,43,Monastier-sur-Gazeille,none,none,Présailles,Presailles (43156),dpt_exact,     Présailles     Haute Loire     con du Monastier sur Gazeille       Presailhes  capellanus  575 c      Prazalhas  prior  570 c    
PO9-03311,Raucoules,Raucoules,Haute-Loire,43,Montfaucon,none,none,Raucoules,Raucoules (43159),dpt_exact,     Raucoules     Haute Loire     con de Montfaucon       Raucolas  capellanus  572 a      Rocole  curatus  569 b    
PO9-03313,Rauret,Rauret,Haute-Loire,43,Pradelles,none,none,Rauret,Rauret (43160),dpt_exact,     Rauret     Haute Loire     con de Pradelles       Rouret  capellanus  575 c    
PO9-03343,Retournac,Retournac,Haute-Loire,43,Puy,none,none,Retournac,Retournac (43162),dpt_exact,     Retournac     Haute Loire     con du Puy     arrt du Puy       Retornacium  capellanus  571 b    
PO9-03368,Riotord,Riotord,Haute-Loire,43,Montfaucon,none,none,Riotord,Riotord (43163),dpt_exact,     Riotord     Haute Loire     con de Montfaucon       Rieutort  capellanus  571 c      Rivus tortus  568 d    
PO9-03383,Roche en Regnier,Roche-en-Régnier,Haute-Loire,43,Vorey,none,none,Roche-en-Régnier,Roche en Regnier (43164),dpt_exact,     Roche en Régnier     Haute Loire     con de Vorey       Sanctus Michael de Rupe  capellanus  574 f    
PO9-03424,Rosieres,Rosières,Haute-Loire,43,Vorey,none,none,Rosières,Rosieres (43165),dpt_exact,     Rosières     Haute Loire     con de Vorey       Roseiras  capellanus  573 a      Roserie  curatus  569 a    
PO9-03541,Saint Andre de Chalencon,Saint-André-de-Chalençon,Haute-Loire,43,Retournac,none,none,Saint-André-de-Chalencon,Saint Andre de Chalencon (43166),dpt_exact,     Saint André de Chalençon     Haute Loire     con de Retournac       Sanctus Andreas de Chalencon  capellanus  574 e    
PO9-03561,Saint Arcons d Allier,Saint-Arcons-d’Allier,Haute-Loire,43,Langeac,none,none,Saint-Arcons-d'Allier,Saint Arcons d Allier (43167),dpt_exact,     Saint Arcons d Allier     Haute Loire     con de Langeac       Sanctus Arconcius  prioratus  vicaria  257 a  priorissa  267 h    
PO9-03570,Saint Austremoine,Saint-Austremoine,Haute-Loire,43,Lavoûte-Chilhac,none,none,Saint-Austremoine,Saint Austremoine (43169),dpt_exact,     Saint Austremoine     Haute Loire     con de Lavoûte Chilhac       Sanctus Austremonius  257 b  273 e  cura  255 d  prior  255 d  267 g    
PO9-03594,Saint Beauzire,Saint-Beauzire,Haute-Loire,43,Brioude,none,none,Saint-Beauzire,Saint Beauzire (43170),dpt_exact,     Saint Beauzire     Haute Loire     con de Brioude       Sanctus Baudelius  261 a  267 d    
PO9-03601,Saint Berain,Saint-Bérain,Haute-Loire,43,Langeac,none,none,Saint-Bérain,Saint Berain (43171),dpt_exact,     Saint Bérain     Haute Loire     con de Langeac       Sanctus Berenc  capellanus  575 d    
PO9-03622,Saint Bonnet le Froid,Saint-Bonnet-le-Froid,Haute-Loire,43,Montfaucon,none,none,Saint-Bonnet-le-Froid,Saint Bonnet le Froid (43172),dpt_exact,     Saint Bonnet le Froid     Haute Loire     con de Montfaucon       Sanctus Bonitus lo Freict  capellanus  572 a    
PO9-03663,Saint Christophe d Allier,Saint-Christophe-d’Allier,Haute-Loire,43,Saugues,none,none,Saint-Christophe-d'Allier,Saint Christophe d Allier (43173),dpt_exact,     Saint Christophe d Allier     Haute Loire     con de Saugues       Saint Christophle  prieuré  cure  563 a      Sanctus Christophorus  536 c  546 a    
PO9-03669,Saint Christophe sur Dolaison,Saint-Christophe-sur-Dolaison,Haute-Loire,43,Solignac-sur-Loire,none,none,Saint-Christophe-sur-Dolaison,Saint Christophe sur Dolaison (43174),dpt_exact,     Saint Christophe sur Dolaison     Haute Loire     con de Solignac sur Loire       Sanctus Christophorus  curatus  570 c      Sanctus Christoforus  capellanus  576 b    
PO9-03671,Saint Cirgues,Saint-Cirgues,Haute-Loire,43,Lavoûte-Chilhac,none,none,Saint-Cirgues,Saint Cirgues (43175),dpt_exact,     Saint Cirgues     Haute Loire     con de Lavoûte Chilhac       Sanctus Ciricus  prior  267 g      Sanctus Ciricus prope Voltam  prior  273 b    
PO9-03730,Saint Didier d Allier,Saint-Didier-d’Allier,Haute-Loire,43,Cayres,none,none,Saint-Didier-d'Allier,Saint Didier d Allier (43176),dpt_exact,     Saint Didier d Allier     Haute Loire     con de Cayres       Sanctus Desiderius d Allier  capellanus  575 e    
PO9-03732,Saint Didier sur Doulon,Saint-Didier-sur-Doulon,Haute-Loire,43,Paulhaguet,none,none,Saint-Didier-sur-Doulon,Saint Didier sur Doulon (43178),dpt_exact,     Saint Didier sur Doulon     Haute Loire     con de Paulhaguet       Sanctus Desiderius  cura  258 b  priorissa  258 b  266 d    
