article_id,vedette,vedette_orig,localisationco,localisationco_orig,NCCENR_orig,insee_code,id,old-id,label,definition_typologie,definition_localisation,insee,method_dicotopo,localisationde,dpt_code,canton_code,method,reference
PO9-04688,Salmiech,Salmiech,none,none,Salmiech,Salmiech (12255),,,,,,,nulle,Aveyron,12,Cassagnes-Begonhès,dpt_exact,     Salmiech     Aveyron     con de Cassagnes Begonhès       Solusmedius  277 a  capellanus  289 e    
PO9-04689,Salmon,Salmon,Auxillac,Auxillac,,48034,,,,,,,nulle,Lozère,48,La Canourgue,nulle,     Salmon     Lozère     con de La Canourgue     cne d Auxillac       Salmon  538 g  prieuré  cure Saint Martin  555 b      Salomons  543 a    
PO9-04690,Salon Tour,Salon-la-Tour,none,none,Salon-la-Tour,Salon la Tour (19250),,,,,,,nulle,Corrèze,19,Uzerche,dpt_exact,     Salon la Tour     Corrèze     con d Uzerche       Salonum  capellanus  495 e    
PO9-04691,Salsac,Salsac,Saint Beauzely,Saint-Beauzély,Saint-Beauzély,Saint Beauzely (12213),,,,,,,nulle,Aveyron,12,Saint-Beauzély,dpt_exact,     Salsac     Aveyron     con de Saint Beauzély     cne de Saint Beauzély       Salsacus  309 a      Salsac  prior  rectoria  327 c    
PO9-04692,Salses,Salses,none,none,,48187,,,,,,,nulle,Lozère,48,Saint-Germain-du-Teil,nulle,     Salses  Les      Lozère     con de Saint Germain du Teil       Salses  Les   prieuré Saint Privat  cure  555 b      Salse  538 g  542 b    
PO9-04693,Salvagnac,Salvagnac,none,none,Salvagnac,Salvagnac (81276),,,,,,,nulle,Tarn,81,Albi,dpt_exact,     Salvagnac     Tarn     con d Albi     arrt d Albi       Salvanhac  prieur  vicaire perpétuel  382 a      Salvanhacus  364 b  prior  373 d    
PO9-04694,Salvagnac Cajarc,Salvagnac-Cajarc,none,none,Salvagnac-Cajarc,Salvagnac Cajarc (12256),,,,,,,nulle,Aveyron,12,Villeneuve,dpt_exact,     Salvagnac Cajarc     Aveyron     con de Villeneuve       Salvanhac  capellania  459 a      Salvaniacus  457 a    
PO9-04695,Salvagnac Loup,Salvagnac-Saint-Loup,none,none,,12257,,,,,,,nulle,Aveyron,12,Capdenac-Gare,nulle,     Salvagnac Saint Loup     Aveyron     con de Capdenac Gare       Salvagnac  prioratus sancti Vincentii  327 c      Salvanhacus  299 d      Savinhacus  298 b    
PO9-04696,Salvetat,Salvetat,none,none,,Salvetat Peyrales (12258) - Salvetat-Peyralès,,,,,,,nulle,Aveyron,12,Rodez,dpt_fuzzy,     Salvetat  La   depuis février 1958 La Salvetat Peyralès     Aveyron     con de Rodez     arrt de Rodez       Salvetas  278 d  290 d  capellanus  290 a      La Salvetat  prioratus  rectoria  314 c      Salvitas  305 c    
PO9-04697,Salvetat,Salvetat,Saint Mamet la Salvetat,Saint-Mamet-la-Salvetat,Saint-Mamet-la-Salvetat,Saint Mamet la Salvetat (15196),,,,,,,nulle,Cantal,15,Saint-Mamet-la-Salvetat,dpt_exact,     Salvetat  La      Cantal     con de Saint Mamet la Salvetat     cne de Saint Mamet la Salvetat       Salvitas  preceptor  255 a  271 e    
PO9-04698,Salvetat,Salvetat,Livers Cazelles,Livers-Cazelles,Livers-Cazelles,Livers Cazelles (81146),,,,,,,nulle,Tarn,81,Cordes,dpt_exact,     Salvetat  La      Tarn     con de Cordes     cne de Livers Cazelles       Salvetat  La   recteur  384 d      Salvetas  363 e  370 c    
PO9-04699,Salvetat,Salvetat,Puycelci,Puycelci,Puycelci,Puycelci (81217),,,,,,,nulle,Tarn,81,Castelnau-de-Montmiral,dpt_exact,     Salvetat  La      Tarn     con de Castelnau de Montmiral     cne de Puycelci       Salvetas  364 b  371 c    
PO9-04700,Salvetat,Salvetat,Montdragon,Montdragon,Montdragon,Montdragon (81174),,,,,,,nulle,Tarn,81,Lautrec,dpt_exact,     Salvetat  La  ou La Salvetat lès Montdragon     Tarn     con de Lautrec     cne de Montdragon       Salvetas  362 f  priorissa  368 d  398 f      La Salvetat  prieuré  388 a  b    
PO9-04701,Salvetat,Salvetat,Montpezat de Quercy,Montpezat-de-Quercy,Montpezat-de-Quercy,Montpezat de Quercy (82131),,,,,,,nulle,Tarn-et-Garonne,82,Montpezat-de-Quercy,dpt_exact,     Salvetat  La      Tarn et Garonne     con de Montpezat de Quercy     cne de Montpezat de Quercy       Salvitas  prior  421 a      Salvitas prope Montem Pensatum  461 a  capellanus  419 b    
PO9-04702,Salvetat,Salvetat (La),Belmontet,Belmontet,,Salvetat Belmontet (82176) - Salvetat-Belmontet,,,,,,,nulle,Tarn-et-Garonne,82,Monclar-de-Quercy,dpt_fuzzy,     Salvetat  La   anciennement La Salvetat Majeuse     Tarn et Garonne     con de Monclar de Quercy     cne de Belmontet       Majuze  capellanus  420 e      Salvitas de Majusse  464 b  prior  464 b  468 b    
PO9-04703,Salvetat Escarts,Salvetat-d’Escarts,Villevayre,Villevayre,,12167,,,,,,,nulle,Aveyron,12,Najac,nulle,     Salvetat d Escarts  La      Aveyron     con de Najac     cne de Villevayre       La Salvetat Podii dels Caps  prioratus  rectoria  314 c    
PO9-04704,Salviac,Salviac,none,none,Salviac,Salviac (46297),,,,,,,nulle,Lot,46,Gourdon,dpt_exact,     Salviac     Lot     con de Gourdon     arrt de Gourdon       Salviac  capellania  438 c      Salviacus  437 a  archipresbitatus  410 412  437 439    
PO9-04705,Salzuit,Salzuit,none,none,Salzuit,Salzuit (43232),,,,,,,nulle,Haute-Loire,43,Paulhaguet,dpt_exact,     Salzuit     Haute Loire     con de Paulhaguet       Selazueit  prior  268 f    
PO9-04706,Sambue,Sambue,Anjouin,Anjouin,Anjouin,Anjouin (36004),,,,,,,nulle,Indre,36,Saint-Christophe-en-Bazelle,dpt_exact,     Sambue     Indre     con de Saint Christophe en Bazelle     cne d Anjouin       Sambucum  8 a    
PO9-04707,Sancergues,Sancergues,none,none,Sancergues,Sancergues (18240),,,,,,,nulle,Cher,18,Bourges,dpt_exact,     Sancergues     Cher     con de Bourges     arrt de Bourges       Sancergie  capitulum  133 c  138 a  b  c  f      Sancergium  capellanus Sancti Martini  103 a  capitulum  23 c  73 c  d  j  k  fabrica  73 k  prior  73 c      Sansiergue  capitulum  133 a      Saint Cierge  150 e      Sanctus Cergius  prior et capitulum  37 f    
PO9-04708,Sancerre,Sancerre,none,none,Sancerre,Sancerre (18241),,,,,,,nulle,Cher,18,Bourges,dpt_exact,     Sancerre     Cher     con de Bourges     arrt de Bourges       Sancerre  150 n      Sacer Cesar  capellanus  38 h  archipresbiteratus  37 39  prior Sancti Martini  38 d  prior Sancti Petri  38 c      Sancerrum  137 d  archidiaconatus  106 e  archipresbiteratus  103  107 h  137 139  prioratus Beate Marie  139 a  prioratus Sancti Petri  23 b  138 g  prioratus Sancti Martini  137 f  138 d  h      Sancerum  archipresbiteratus  4 a  13  18  23  24 d  72 74  83  103 d  150 151  capellani  74 a  priorissa  38 h  73 f  prior Sancti Martini  83 c  prior Sancti Petri  73 g    
PO9-04709,Sancoins,Sancoins,none,none,Sancoins,Sancoins (18242),,,,,,,nulle,Cher,18,Saint-Amand-Montrond,dpt_exact,     Sancoins     Cher     con de Saint Amand Montrond     arrt de Saint Amand Montrond       Cenconium  capellanus  35 g      Cengoinum  capellanus  76 b      Cenquonium  prior  83 f      Centcons  149 l      Sanconium  prioratus  22 i      Xanconium  113 d      Xanconis  prioratus  114 e    
PO9-04710,Sannat,Sannat,none,none,Sannat,Sannat (23167),,,,,,,nulle,Creuse,23,Évaux,dpt_exact,     Sannat     Creuse     con d Évaux       Sannac  capellanus  484 a    
PO9-04711,Sansac Marmiesse,Sansac-de-Marmiesse,none,none,Sansac-de-Marmiesse,Sansac de Marmiesse (15221),,,,,,,nulle,Cantal,15,Aurillac-sud,dpt_exact,     Sansac de Marmiesse     Cantal     con d Aurillac sud       Censacus  247 d      Sansacus de Marmieyssas  252 a      Sanssacus  curatus  271 e    
PO9-04712,Sansac Veinazes,Sansac-Veinazès,none,none,Sansac-Veinazès,Sansac Veinazes (15222),,,,,,,nulle,Cantal,15,Montsalvy,dpt_exact,     Sansac Veinazès     Cantal     con de Montsalvy       Sansacus de Beyna  Baynaz  Baynazes   capellanus  251 b      Sanssacus  272 h    
PO9-04713,Sanssac Eglise,Sanssac-l’Église,none,none,Sanssac-l'Église,Sanssac l Eglise (43233),,,,,,,nulle,Haute-Loire,43,Loudes,dpt_exact,     Sanssac l Église     Haute Loire     con de Loudes       Sansacus  capellanus  576 b      Sanssacus  curatus  570 d    
PO9-04714,Sanssat,Sanssat,none,none,Sanssat,Sanssat (03266),,,,,,,nulle,Allier,03,Varennes-sur-Allier,dpt_exact,     Sanssat     Allier     con de Varennes sur Allier       Samsac  curatus  218 e      Sansat  185 a    
PO9-04715,Santranges,Santranges,none,none,Santranges,Santranges (18243),,,,,,,nulle,Cher,18,Léré,dpt_exact,     Santranges     Cher     con de Léré       Catrenges  151 h      Centrangie  capellanus  74 f      Cetrangie  capellanus  38 f      Santranges  138 g    
PO9-04716,Sanvensa,Sanvensa,none,none,Sanvensa,Sanvensa (12259),,,,,,,nulle,Aveyron,12,Najac,dpt_exact,     Sanvensa     Aveyron     con de Najac       Sanct Vensa  prioratus  326 d      Sanctus Vensanus  285 a  299 f    
PO9-04717,Sardent,Sardent,none,none,Sardent,Sardent (23168),,,,,,,nulle,Creuse,23,Pontarion,dpt_exact,     Sardent     Creuse     con de Pontarion       Sardent  capellanus  509 b    
PO9-04718,Sarlat,Sarlat,none,none,,Sarlat Caneda (24520) - Sarlat-la-Canéda,,,,,,,nulle,Dordogne,24,none,dpt_fuzzy,     Sarlat     Dordogne       Sarlat  abbé  444 c      Sarlatensis abbas  442 c  443 b  444 d  445 a    
PO9-04719,Sarlieve,Sarliève,Cournon d Auvergne,Cournon-d’Auvergne,Cournon-d'Auvergne,Cournon d Auvergne (63124),,,,,,,nulle,Puy-de-Dôme,63,Pont-du-Château,dpt_exact,     Sarliève     Puy de Dôme     con de Pont du Château     cne de Cournon d Auvergne       Serlheve  prior  216 a    
PO9-04720,Sarmazes,Sarmazes,Souel,Souel,Souel,Souel (81290),,,,,,,nulle,Tarn,81,Cordes,dpt_exact,     Sarmazes     Tarn     con de Cordes     cne de Souel       Sarmases  prieuré  377 b      Sarmasas  363 e      Sermase  370 c    
PO9-04721,Sarran,Sarran,none,none,Sarran,Sarran (19251),,,,,,,nulle,Corrèze,19,Corrèze,dpt_exact,     Sarran     Corrèze     con de Corrèze       Sarrant  capellanus  488 e    
PO9-04722,Sarrazac,Sarrazac,none,none,Sarrazac,Sarrazac (46298),,,,,,,nulle,Lot,46,Martel,dpt_exact,     Sarrazac     Lot     con de Martel       Sarasacus  ecclesia sancti Laurentii  443 a      Sarazacus  capellanus  412 d    
PO9-04723,Sarros,Sarros,Sylvanes,Sylvanès,Sylvanès,Sylvanes (12274),,,,,,,nulle,Aveyron,12,Camarès,dpt_exact,     Sarros     Aveyron     con de Camarès     cne de Sylvanès       Sarrus  capellanus Sancte Crucis  335 c    
PO9-04724,Sarroux,Sarroux,none,none,Sarroux,Sarroux (19252),,,,,,,nulle,Corrèze,19,Bort-les-Orgues,dpt_exact,     Sarroux     Corrèze     con de Bort les Orgues       Serro  capellanus  487 f    
PO9-04725,Sarrus,Sarrus,Fridefont,Fridefont,Fridefont,Fridefont (15073),,,,,,,nulle,Cantal,15,Chaudesaigues,dpt_exact,     Sarrus     Cantal     con de Chaudesaigues     cne de Fridefont       Cerrus  prior  270 b      Saurruc  159 f      Serrus  capellanus  vicaria  245 d    
PO9-04726,Sarzay,Sarzay,none,none,Sarzay,Sarzay (36210),,,,,,,nulle,Indre,36,Neuvy-Saint-Sépulchre,dpt_exact,     Sarzay     Indre     con de Neuvy Saint Sépulchre       Cerezay  147 j      Sareszayum  19 b      Sarzeyum  116 d      Serazayum  4 a      Seressayum  11 b      Sersayum  capellanus  47 d      Serzayum  capellanus  90 g    
PO9-04727,Sassierges Germain,Sassierges-Saint-Germain,none,none,Sassierges-Saint-Germain,Sassierges Saint Germain (36211),,,,,,,nulle,Indre,36,Ardentes,dpt_exact,     Sassierges Saint Germain     Indre     con d Ardentes       Charcergie  capellanus  63 c      Chacierges  3 c      Caciergie  8 d  16 a  capellanus  50 g      Sacerges  146 f      Saciergie  120 b    
PO9-04728,Sauclieres,Sauclières,none,none,Sauclières,Sauclieres (12260),,,,,,,nulle,Aveyron,12,Nant,dpt_exact,     Sauclières     Aveyron     con de Nant       Salclerie  342 e      Salclerie  prior  337 d      Salclieyras  prior  vicarius  352 d      Sesclieyras  capellanus  335 a  prior  334 h    
PO9-04729,Saugane,Saugane,Lestrade et Thouels,Lestrade-et-Thouels,Lestrade-et-Thouels,Lestrade et Thouels (12129),,,,,,,nulle,Aveyron,12,Saint-Rome-de-Tarn,dpt_exact,     Saugane     Aveyron     con de Saint Rome de Tarn     cne de Lestrade et Thouels       Saugana  279 g  prioratus Nostre Domine  327 d      Saugona  289 a    
PO9-04730,Saugeat,Saugeat,Saint Victor,Saint-Victor,Saint-Victor,Saint Victor (03262),,,,,,,nulle,Allier,03,Montluçon-est,dpt_exact,     Saugeat     Allier     con de Montluçon est     cne de Saint Victor       Saugiacus  128 g      Saujiacus  capellanus  98 a      Sougiacus  capellanus  32 a    
PO9-04731,Saugues,Saugues,none,none,Saugues,Saugues (43234),,,,,,,nulle,Haute-Loire,43,Puy,dpt_exact,     Saugues     Haute Loire     con du Puy     arrt du Puy       Salgue  536 e  546 b  archipresbiteratus  535 536  545 546  Prieuré de Saint Médard  cure  562 c    
PO9-04732,Saujac,Saujac,none,none,Saujac,Saujac (12261),,,,,,,nulle,Aveyron,12,Villeneuve,dpt_exact,     Saujac     Aveyron     con de Villeneuve       Segayac  458 b    
PO9-04734,Saulcet,Saulcet,none,none,Saulcet,Saulcet (03267),,,,,,,nulle,Allier,03,Saint-Pourçain-sur-Sioule,dpt_exact,     Saulcet     Allier     con de Saint Pourçain sur Sioule       Saucet  180 a    
PO9-04735,Saulgond,Saulgond,none,none,Saulgond,Saulgond (16363),,,,,,,nulle,Charente,16,Chabanais,dpt_exact,     Saulgond     Charente     con de Chabanais       Sougom  capellanus  502 f    
PO9-04736,Sauliac Cele,Sauliac-sur-Célé,none,none,Sauliac-sur-Célé,Sauliac sur Cele (46299),,,,,,,nulle,Lot,46,Lauzès,dpt_exact,     Sauliac sur Célé     Lot     con de Lauzès       Saulhacus  capellania  416 a  455 b    
PO9-04737,Sauliere,Saulière,Ussac,Ussac,Ussac,Ussac (19274),,,,,,,nulle,Corrèze,19,Brive-la-Gaillarde,dpt_exact,     Saulière  La      Corrèze     con de Brive la Gaillarde     cne d Ussac       Soleria  prior  524 e    
PO9-04738,Saulnay,Saulnay,none,none,Saulnay,Saulnay (36212),,,,,,,nulle,Indre,36,Mézières-en-Brenne,dpt_exact,     Saulnay     Indre     con de Mézières en Brenne       Scaunay  145 k      Sonayum  prior  67 a      Sonnayum  136 d  capellanus  102 e      Sounacus  prioratus  137 c      Sounay  capellanus  corr  prior   45 h    
PO9-04739,Saulzais Potier,Saulzais-le-Potier,none,none,Saulzais-le-Potier,Saulzais le Potier (18245),,,,,,,nulle,Cher,18,Saint-Amand-Montrond,dpt_exact,     Saulzais le Potier     Cher     con de Saint Amand Montrond     arrt de Saint Amand Montrond       Sausay  17 a      Sauzay  152 h      Sauzayum  capellanus  99 b  prior  30 b  79 d      Sauzayum Poterii  124 c    
PO9-04740,Saulzet,Saulzet,none,none,Saulzet,Saulzet (03268),,,,,,,nulle,Allier,03,Gannat,dpt_exact,     Saulzet     Allier     con de Gannat     Sauzet  rector  172 c    
PO9-04741,Saulzet Froid,Saulzet-le-Froid,none,none,Saulzet-le-Froid,Saulzet le Froid (63407),,,,,,,nulle,Puy-de-Dôme,63,Saint-Amand-Tallende,dpt_exact,     Saulzet le Froid     Puy de Dôme     con de Saint Amand Tallende       Sauzet  154 d      Sauzetus  204 b    
PO9-04742,Saumur,Saumur,Cars,Cars,Cars,Cars (87029),,,,,,,nulle,Haute-Vienne,87,Châlus,dpt_exact,     Saumur     Haute Vienne     con de Châlus     cne des Cars       Soumur  prior Domus Dei  518 c    
PO9-04743,Sauniere,Saunière,none,none,Saunière,Sauniere (23169),,,,,,,nulle,Creuse,23,Guéret,dpt_exact,     Saunière  La      Creuse     con de Guéret       Sauneria  capellanus  481 a    
PO9-04744,Saurier,Saurier,none,none,Saurier,Saurier (63409),,,,,,,nulle,Puy-de-Dôme,63,Champeix,dpt_exact,     Saurier     Puy de Dôme     con de Champeix       Saurias  curatus  155 e  202 b      Sauriers  prior  225 a    
PO9-04745,Saurs,Saurs,Lisle sur Tarn,Lisle-sur-Tarn,Lisle-sur-Tarn,Lisle sur Tarn (81145),,,,,,,nulle,Tarn,81,Lisle-sur-Tarn,dpt_exact,     Saurs     Tarn     con de Lisle sur Tarn     cne de Lisle sur Tarn       Saurs  359 f  371 e  prieur  380 b    
PO9-04746,Saussac,Saussac,Yssingeaux,Yssingeaux,Yssingeaux,Yssingeaux (43268),,,,,,,nulle,Haute-Loire,43,Yssingeaux,dpt_exact,     Saussac     Haute Loire     con d Yssingeaux     cne d Yssingeaux       Salsac  capellanus  573 b    
PO9-04747,Sauvage,Sauvage,Marcillac Vallon,Marcillac-Vallon,Marcillac-Vallon,Marcillac Vallon (12138),,,,,,,nulle,Aveyron,12,Balsac,dpt_exact,     Sauvage  Le      Aveyron     con de Balsac     cne de Marcillac Vallon       Salvagues  prioratus sine cura  304 c    
PO9-04748,Sauvagnac,Sauvagnac,none,none,Sauvagnac,Sauvagnac (16364),,,,,,,nulle,Charente,16,Montembœuf,dpt_exact,     Sauvagnac     Charente     con de Montembœuf       Salvanhac  capellanus  502 b    
PO9-04749,Sauvagnat pres Herment,Sauvagnat-près-Herment,none,none,,63410,,,,,,,nulle,Puy-de-Dôme,63,Herment,nulle,     Sauvagnat près Herment     Puy de Dôme     con d Herment       Salvanhacus  curatus  221 f      Salvanhat  167 c    
PO9-04750,Sauvagnat Marthe,Sauvagnat-Sainte-Marthe,none,none,Sauvagnat-Sainte-Marthe,Sauvagnat Sainte Marthe (63411),,,,,,,nulle,Puy-de-Dôme,63,Issoire,dpt_exact,     Sauvagnat Sainte Marthe     Puy de Dôme     con d Issoire       Salvanhascus  155 c    
PO9-04751,Sauvagny,Sauvagny,none,none,Sauvagny,Sauvagny (03269),,,,,,,nulle,Allier,03,Hérisson,dpt_exact,     Sauvagny     Allier     con d Hérisson       Savigniacus Comitalis  capellanus  98 c      Silvigniacus Comitalis  3 a  129 a  capellanus  32 c  vicarius  98 d      Silviniacus Comitalis  12 b  17 d      Souvigny le Contal  148 j    
PO9-04752,Sauvat,Sauvat,none,none,Sauvat,Sauvat (15223),,,,,,,nulle,Cantal,15,Saignes,dpt_exact,     Sauvat     Cantal     con de Saignes       Salvat  207 c    
PO9-04753,Sauve,Sauve,none,none,Sauve,Sauve (30311),,,,,,,nulle,Gard,30,Vigan,dpt_exact,     Sauve     Gard     con du Vigan     arrt du Vigan       Sauve  abbaye  553 b  c    
PO9-04754,Sauvessanges,Sauvessanges,none,none,Sauvessanges,Sauvessanges (63412),,,,,,,nulle,Puy-de-Dôme,63,Viverols,dpt_exact,     Sauvessanges     Puy de Dôme     con de Viverols       Salvasonges  capellanus  574 b      Salvessangia  prior  567 c    
PO9-04756,Sauveterre Aveyron,Sauveterre d’Aveyron,none,none,,12262,,,,,,,nulle,Aveyron,12,Rodez,nulle,     Sauveterre d Aveyron     Aveyron     con de Rodez     arrt de Rodez       Salva terra  281 d  289 h  prioratus et rectoria sancti Christofori  327 c    
PO9-04757,Sauviat,Sauviat,none,none,Sauviat,Sauviat (63414),,,,,,,nulle,Puy-de-Dôme,63,Courpière,dpt_exact,     Sauviat     Puy de Dôme     con de Courpière       Salviachus  prior  196 d      Salviacus  prior  194 c  215 f  238 a      Salviat  prior  192 c    
PO9-04758,Sauviat Vige,Sauviat-sur-Vige,none,none,Sauviat-sur-Vige,Sauviat sur Vige (87190),,,,,,,nulle,Haute-Vienne,87,Saint-Léonard-de-Noblat,dpt_exact,     Sauviat sur Vige     Haute Vienne     con de Saint Léonard de Noblat       Salviacus  capellanus  510 b    
PO9-04759,Saux,Saux,Premilhat,Prémilhat,Prémilhat,Premilhat (03211),,,,,,,nulle,Allier,03,Montluçon-ouest,dpt_exact,     Saux     Allier     con de Montluçon ouest     cne de Prémilhat       Salis  130 c  prior  32 g      Saux  147 g      Sauz  prior  77 e    
PO9-04760,Saux,Saux,none,none,Saux,Saux (46300),,,,,,,nulle,Lot,46,Montcuq,dpt_exact,     Saux     Lot     con de Montcuq       Sauls  capellanus  408 d      Saurs  434 c    
PO9-04761,Saux,Saux,Sauveterre,Sauveterre,Sauveterre,Sauveterre (82177),,,,,,,nulle,Tarn-et-Garonne,82,Lauzerte,dpt_exact,     Saux     Tarn et Garonne     con de Lauzerte     cne de Sauveterre       Saurs  476 d      Saus  capellanus  424 b    
PO9-04762,Saux,Saux,Montpezat Quierzy,Montpezat-de-Quierzy,,82131,,,,,,,nulle,Tarn-et-Garonne,82,Montpezat-de-Quierzy,nulle,     Saux     Tarn et Garonne     con de Montpezat de Quierzy     cne de Montpezat de Quierzy       Saurs prope Boffiam  461 c      Saurs prope La Boffia  capellanus  419 c    
PO9-04763,Sauxillanges,Sauxillanges,none,none,Sauxillanges,Sauxillanges (63415),,,,,,,nulle,Puy-de-Dôme,63,Issoire,dpt_exact,     Sauxillanges     Puy de Dôme     con d Issoire     arrt d Issoire       Calsinie  prior  201 a  b      Celsinie  200 b  238 c  archipresbiteratus  198 201  225 226  237  cellerarius  225 e  curatus  226 a  prior  200 b  225 d  237 b  259 a  sacrista  225 f  Sanctus Martinus  200 b      Salcinie  prior  259 a  b      Selcinie  prior  camerarius  259 a  monasterium  261 c      Sarcinie  prior  205 c    
