article_id,vedette,vedette_orig,localisationco,localisationco_orig,NCCENR_orig,insee_code,id,old-id,label,definition_typologie,definition_localisation,insee,method_dicotopo,localisationde,dpt_code,canton_code,method,reference
PO8-01362,Roquette,Roquette,Montmeyan,Montmeyan,Montmeyan,Montmeyan (83084),,,,,,,nulle,Var,83,Tavernes,dpt_exact,     Roquette  la      Var     con de Tavernes     cne de Montmeyan       Roqueta  hospitalarii  105 c  eccl   112 a  prior  105 a    
PO8-01363,Roquevaire,Roquevaire,none,none,Roquevaire,Roquevaire (13086),,,,,,,nulle,Bouches-du-Rhône,13,none,dpt_exact,     Roquevaire     Bouches du Rhône     arr  de Marseille       Rupesvaria  castrum  215 d  eccl   215 d      Ruppesvaira  prior  216 b  vicarius  216 b    
PO8-01364,Rosanais,Rosanais,none,none,,,,,,,,,nulle,none,none,none,nulle,     Rosanais  le      archiprêtré du diocèse de Gap        Archipresbiteratus Ultra Biochium  73 75  79 80      Rosanesium  xli  86 88  100 102    
PO8-01365,Rosans,Rosans,none,none,Rosans,Rosans (05126),,,,,,,nulle,Hautes-Alpes,05,none,dpt_exact,     Rosans     Hautes Alpes     arr  de Gap       Rosani  101 a  capellanus  80 a  prior  87 d  92 c  130 c    
PO8-01366,Roubion,Roubion,none,none,Roubion,Roubion (06110),,,,,,,nulle,Alpes-Maritimes,06,Saint-Sauveur,dpt_exact,     Roubion     Alpes Maritimes     con de Saint Sauveur       Robio  278 b      Robionum  capellanus  286 f  presbiter  283 c      Rubion  281 a    
PO8-01367,Rouergue,Rouergue,none,none,,,,,,,,,nulle,none,none,none,nulle,     Rouergue       xix        Ruthena  172 d    
PO8-01368,Rouet,Rouet,Simiane,Simiane,,13107,,,,,,,nulle,Bouches-du-Rhône,13,Gardanne,nulle,     Rouet  le      Bouches du Rhône     con de Gardanne     cne de Simiane       Beata vel Sancta Maria de Roth  eccl   25 c  38 a    
PO8-01369,Rouet,Rouet,Carri Rouet,Carri-le-Rouet,,13021,,,,,,,nulle,Bouches-du-Rhône,13,Martigues,nulle,     Rouet  le      Bouches du Rhône     con de Martigues     cne de Carri le Rouet       Rot  eccl   163 a  prior  159 b  163 a    
PO8-01371,Rougiers,Rougiers,none,none,Rougiers,Rougiers (83110),,,,,,,nulle,Var,83,Saint-Maximin,dpt_exact,     Rougiers     Var     con de Saint Maximin       Rogerium  1 b  3 c  eccl   18 b  31 d  33 b  41 c      Rogeri  eccl   10 b  35 d    
PO8-01372,Rougon,Rougon,none,none,Rougon,Rougon (04171),,,,,,,nulle,Basses-Alpes,04,Castellane,dpt_exact,     Rougon     Basses Alpes     con de Castellane       Roagonum  prebenda  110 a  vicarius  110 c      Rogonum  prior  107 b    
PO8-01373,Roumoules,Roumoules,none,none,Roumoules,Roumoules (04172),,,,,,,nulle,Basses-Alpes,04,Riez,dpt_exact,     Roumoules     Basses Alpes     con de Riez       Romole  prior  106 e  111 b    
PO8-01374,Roure,Roure,none,none,Roure,Roure (06111),,,,,,,nulle,Alpes-Maritimes,06,Saint-Sauveur,dpt_exact,     Roure     Alpes Maritimes     con de Saint Sauveur       Rora  280 f      Rorra  presbiter  283 b      Roura  278 b  capellanus  286 d      Royra  283 var  c    
PO8-01375,Rourebeau,Rourebeau,Upaix,Upaix,Upaix,Upaix (05173),,,,,,,nulle,Hautes-Alpes,05,Laragne,dpt_exact,     Rourebeau     Hautes Alpes     con de Laragne     cne d Upaix       Rorabel  72 d    
PO8-01376,Rouret,Rouret,none,none,Rouret,Rouret (06112),,,,,,,nulle,Alpes-Maritimes,06,Bar,dpt_exact,     Rouret  le      Alpes Maritimes     con du Bar       Roretum  eccl   269 a      Rouretum  269 var  a    
PO8-01377,Roussas,Roussas,none,none,Roussas,Roussas (26284),,,,,,,nulle,Drôme,26,Grignan,dpt_exact,     Roussas     Drôme     con de Grignan       Rossassium  curatus  229 a    
PO8-01378,Rousset,Rousset,Greoux,Gréoux,,Greoux Bains (04094) - Gréoux-les-Bains,,,,,,,nulle,Basses-Alpes,04,Valensole,dpt_fuzzy,     Rousset     Basses Alpes     con de Valensole     cne de Gréoux       Rossetum  vicarius  106 d  110 b    
PO8-01379,Rousset,Rousset,none,none,Rousset,Rousset (05127),,,,,,,nulle,Hautes-Alpes,05,Chorges,dpt_exact,     Rousset     Hautes Alpes     con de Chorges       Rosetum  prior  247 e      Roussetum  capellanus  251 d    
PO8-01380,Rousset,Rousset,none,none,Rousset,Rousset (13087),,,,,,,nulle,Bouches-du-Rhône,13,Trets,dpt_exact,     Rousset     Bouches du Rhône     con de Trets       Rocetum  prior  129 a      Rossetum  eccl   38 e  44 c    
PO8-01381,Roussieux,Roussieux,none,none,Roussieux,Roussieux (26286),,,,,,,nulle,Drôme,26,Rémuzat,dpt_exact,     Roussieux     Drôme     con de Rémuzat       Rosivum  101 b      Rossevum  capellanus  87 d  92 c      Rossieu  capellanus  80 b      Rossivum  capellanus  80 c    
PO8-01382,Roussillon,Roussillon,none,none,Roussillon,Roussillon (84102),,,,,,,nulle,Vaucluse,84,Gordes,dpt_exact,     Roussillon     Vaucluse     con de Gordes       Rossilho  Sanctus Petrus  55 k      Rossilio  prior  48 a  51 b    
PO8-01383,Royere,Royère,Grambois,Grambois,Grambois,Grambois (84052),,,,,,,nulle,Vaucluse,84,Pertuis,dpt_exact,     Royère  auj  Ruines des Templiers     Vaucluse     con de Pertuis     cne de Grambois       Roveria  domus hospitalis  45 b  Sancta Maria  eccl   28 b  39 e    
PO8-01384,Ruegne,Ruègne,Montauban,Montauban,,Montauban Ouveze (26189) - Montauban-sur-l'Ouvèze,,,,,,,nulle,Drôme,26,Séderon,dpt_fuzzy,     Ruègne     Drôme     con de Séderon     cne de Montauban       Rivonia  114 d    
PO8-01385,Ruou,Ruou,Villecroze,Villecroze,Villecroze,Villecroze (83149),,,,,,,nulle,Var,83,Salernes,dpt_exact,     Ruou     Var     con de Salernes     cne de Villecroze       Rua  domus militie Templi  62 a      Rua de Flayosco  domus hospitalis Sancti Johannis Jherosolimitani  69 a    
PO8-01386,Rustrel,Rustrel,none,none,Rustrel,Rustrel (84103),,,,,,,nulle,Vaucluse,84,Apt,dpt_exact,     Rustrel     Vaucluse     con d Apt       Ruastrellum  prior  47 c  51 b      Rustrelum  Sancta Maria Magdalena in Castro  55 g  Sanctus Romanus  55 f  Sanctus Stephanus de Luna  55 g    
PO8-01387,Sablet,Sablet,none,none,Sablet,Sablet (84104),,,,,,,nulle,Vaucluse,84,Beaumes,dpt_exact,     Sablet ou Sablet près l Ouvèze     Vaucluse     con de Beaumes       Sabletum  curatus  239 c  prior  237 c    
PO8-01388,Sahune,Sahune,none,none,Sahune,Sahune (26288),,,,,,,nulle,Drôme,26,Rémuzat,dpt_exact,     Sahune     Drôme     con de Rémuzat       Anseduna  eccl   117 f      Anseuna  castellum  113 b  Sanctus Michael  eccl   113 b      Saune  prieuré  128 b  Saint Anthoine  chapelle  128 c    
PO8-01389,Saignon,Saignon,none,none,Saignon,Saignon (84105),,,,,,,nulle,Vaucluse,84,Apt,dpt_exact,     Saignon     Vaucluse     con d Apt       Sanio  prior  49 a  Sancta Maria  54 b  territorium  49 c d  52 b  vicarius  51 d    
PO8-01392,Saint Agricol de Loubieres,Saint-Agricol-de-Loubières,Tarascon,Tarascon,Tarascon,Tarascon (13108),,,,,,,nulle,Bouches-du-Rhône,13,Tarascon,dpt_exact,     Saint Agricol de Loubières     Bouches du Rhône     con de Tarascon     cne de Tarascon       Sanctus Agricol de Lupperiis  rector  167 a    
PO8-01393,Saint Amand,Saint-Amand,Clansayes,Clansayes,Clansayes,Clansayes (26093),,,,,,,nulle,Drôme,26,Saint-Paul-Trois-Châteaux,dpt_exact,     Saint Amand     Drôme     con de Saint Paul Trois Châteaux     cne de Clansayes       Sanctus Amancius  prior  226 a  228 e    
PO8-01394,Saint Amas,Saint-Amas,Viens,Viens,Viens,Viens (84144),,,,,,,nulle,Vaucluse,84,Apt,dpt_exact,     Saint Amas     Vaucluse     con d Apt     cne de Viens       Sanctus Amancius  55 e    
PO8-01395,Saint Ambroise,Saint-Ambroise,Gourdon,Gourdon,Gourdon,Gourdon (06068),,,,,,,nulle,Alpes-Maritimes,06,Bar,dpt_exact,     Saint Ambroise     Alpes Maritimes     con du Bar     cne de Gourdon       Sanctus Ambrosius de Gordono  prior  274 c    
PO8-01396,Saint Andeol,Saint-Andéol,Upaix,Upaix,Upaix,Upaix (05173),,,,,,,nulle,Hautes-Alpes,05,Laragne,dpt_exact,     Saint Andéol     Hautes Alpes     con de Laragne     cne d Upaix       Sanctus Andeol  prior  83 c  84 d  130 b      Sanctus Andiolus de Upasio  prior  91 d    
PO8-01397,Saint Andeol,Saint-Andéol,Mazan,Mazan,Mazan,Mazan (84072),,,,,,,nulle,Vaucluse,84,Carpentras,dpt_exact,     Saint Andéol     Vaucluse     con de Carpentras     cne de Mazan       Sanctus Andeolus  eccl   200 c      Sanctus Andeolus de Masano  prioratus  204 e    
PO8-01398,Saint Andeol,Saint-Andéol,Malaucene,Malaucène,Malaucène,Malaucene (84069),,,,,,,nulle,Vaucluse,84,Malaucène,dpt_exact,     Saint Andéol     Vaucluse     con de Malaucène     cne de Malaucène       Sanctus Andeolus  curatus  240 f    
PO8-01399,Saint Andeol,Saint-Andéol,Cairanne,Cairanne,Cairanne,Cairanne (84028),,,,,,,nulle,Vaucluse,84,Vaison,dpt_exact,     Saint Andéol     Vaucluse     con de Vaison     cne de Cairanne       Sanctus Andeolus de Cayrana  prior  238 b    
PO8-01400,Saint Andiol,Saint-Andiol,none,none,Saint-Andiol,Saint Andiol (13089),,,,,,,nulle,Bouches-du-Rhône,13,Orgon,dpt_exact,     Saint Andiol     Bouches du Rhône     con d Orgon       Sanctus Andeolus  capellanie  189 a  eccl   189 var  a  191 a  rector  166 e      Sanctus Andeollus  eccl   193 b      Sanctus Andiolus  operarii  183 a  vicarius  183 a    
PO8-01401,Saint Andre,Saint-André,Oppedette,Oppedette,Oppedette,Oppedette (04142),,,,,,,nulle,Basses-Alpes,04,Banon,dpt_exact,     Saint André     Basses Alpes     con de Banon     cne d Oppedette       Sanctus Andreas  55 c      Sanctus Andreas de Apedeta  prior  49 c      Sanctus Andreas Opedete  prior  51 b    
PO8-01402,Saint Andre,Saint-André,Gap,Gap,Gap,Gap (05061),,,,,,,nulle,Hautes-Alpes,05,Gap,dpt_exact,     Saint André     Hautes Alpes     con de Gap     cne de Gap       Sanctus Andreas  curatus  96 a      Sanctus Andreas Vapincensis vel de Vapinco  capellanus  79 b  prior  83 f  91 h    
PO8-01404,Saint Andre,Saint-André,Saint Cannat,Saint-Cannat,Saint-Cannat,Saint Cannat (13091),,,,,,,nulle,Bouches-du-Rhône,13,Lambesc,dpt_exact,     Saint André     Bouches du Rhône     con de Lambesc     cne de Saint Cannat       Sanctus Andreas de Sancto Cannato de Sauseto  prior  215 a    
PO8-01405,Saint Andre,Saint-André,Marseille,Marseille,Marseille,Marseille (13055),,,,,,,nulle,Bouches-du-Rhône,13,Marseille,dpt_exact,     Saint André     Bouches du Rhône     con de Marseille     cne de Marseille       Sanctus Andreas de Seon vel de Sehon  eccl   214 a  217 f  rector  217 f    
PO8-01406,Andre,Saint-André,Maillanne,Maillanne,,13052,,,,,,,nulle,Bouches-du-Rhône,13,Saint-Remy,nulle,     Saint André     Bouches du Rhône     con de Saint Remy     cne de Maillanne       Sanctus Andreas super Mallana  139 d    
PO8-01407,Andre,Saint-André,Seillons,Seillons,,83125,,,,,,,nulle,Var,83,Barjols,nulle,     Saint André     Var     con de Barjols     cne de Seillons       Sanctus Andreas  eccl   19 b  31 f  36 a    
PO8-01408,Andre,Saint-André,Cannet Luc,Cannet-du-Luc,,83031,,,,,,,nulle,Var,83,Luc,nulle,     Saint André     Var     con du Luc     cne du Cannet du Luc       Sanctus Andreas  eccl   58 e      Sanctus Andreas de Canneto  prioratus  66 b    
PO8-01409,Saint Andre,Saint-André,Rians,Rians,Rians,Rians (83104),,,,,,,nulle,Var,83,Rians,dpt_exact,     Saint André     Var     con de Rians     cne de Rians       Amiratum  eccl   4 c  12 c  36 d  42 c  precentor Aquensis  12 c  vicarius  12 c  vicaria  42 c      Ammiratum  eccl   20 d    
PO8-01410,Andre,Saint-André,Saturnin Apt,Saint-Saturnin-d’Apt,Saint-Saturnin-lès-Apt,Saturnin Apt (84118),,,,,,,nulle,Vaucluse,84,Apt,dpt_exact_simple,     Saint André     Vaucluse     con d Apt     cne de Saint Saturnin d Apt       Sanctus Andreas de Crosangnis  55 j    
PO8-01411,Saint Andre,Saint-André,Gigondas,Gigondas,Gigondas,Gigondas (84049),,,,,,,nulle,Vaucluse,84,Beaumes,dpt_exact,     Saint André     Vaucluse     con de Beaumes     cne de Gigondas       Sanctus Andreas de Rameria  prior  222 a      Sanctus Andreas in Rameriis  curatus  239 c    
PO8-01412,Saint Andre,Saint-André,Lourmarin,Lourmarin,Lourmarin,Lourmarin (84068),,,,,,,nulle,Vaucluse,84,Cadenet,dpt_exact,     Saint André     Vaucluse     con de Cadenet     cne de Lourmarin       Sanctus Andreas  eccl   29 c    
PO8-01420,Saint Andre d Embrun,Saint-André-d’Embrun,none,none,Saint-André-d'Embrun,Saint Andre d Embrun (05128),,,,,,,nulle,Hautes-Alpes,05,Embrun,dpt_exact,     Saint André d Embrun     Hautes Alpes     con d Embrun       Sanctus Andreas  249 e  250 a  rector  245 d    
PO8-01421,Andre Meouilles,Saint-André-de-Méouilles,none,none,,04173,,,,,,,nulle,Basses-Alpes,04,none,nulle,     Saint André de Méouilles ou Saint André les Alpes     Basses Alpes     arrond  de Castellane       Sanctus Andreas  eccl   290 b    
PO8-01422,Saint Andre de Rosans,Saint-André-de-Rosans,none,none,Saint-André-de-Rosans,Saint Andre de Rosans (05129),,,,,,,nulle,Hautes-Alpes,05,Rosans,dpt_exact,     Saint André de Rosans     Hautes Alpes     con de Rosans       Sanctus Andreas Rosanensis vel de Rosanis seu Rossanis  101 a  capellanus  79 d  prior  87 e  130 a  sacrista  87 d  130 a    
PO8-01423,Saint Andre de Villeseche,Saint-André-de-Villesèche,Omergues,Omergues,Omergues,Omergues (04140),,,,,,,nulle,Basses-Alpes,04,Noyers-sur-Jabron,dpt_exact,     Saint André de Villesèche     Basses Alpes     con de Noyers sur Jabron     cne des Omergues       Sanctus Andreas de Villa Cica  prior  125 c    
PO8-01424,Saint Andrieu,Saint-Andrieu,Roussillon,Roussillon,Roussillon,Roussillon (84102),,,,,,,nulle,Vaucluse,84,Gordes,dpt_exact,     Saint Andrieu     Vaucluse     con de Gordes     cne de Roussillon       Auriana  prior  52 e      Sanctus Andreas de Arviana vel de Arvianis  55 k  prior  50 a    
PO8-01425,Saint Andrieux,Saint-Andrieux,Figanieres,Figanières,Figanières,Figanieres (83056),,,,,,,nulle,Var,83,Callas,dpt_exact,     Saint Andrieux     Var     con de Callas     cne de Figanières       Sanctus Andreas de Garda  58 e    
PO8-01426,Saint Antoine,Saint-Antoine,Vacheres,Vachères,Vachères,Vacheres (04227),,,,,,,nulle,Basses-Alpes,04,Reillanne,dpt_exact,     Saint Antoine     Basses Alpes     con de Reillanne     cne de Vachères       Sanctus Anthoninus  prior  52 b      Sanctus Anthonius  55 d    
PO8-01427,Saint Antoine,Saint-Antoine,Greolieres,Gréolières,Gréolières,Greolieres (06070),,,,,,,nulle,Alpes-Maritimes,06,Coursegoules,dpt_exact,     Saint Antoine     Alpes Maritimes     con de Coursegoules     cne de Gréolières       Beatus Anthonius  eccl   305 f      Sanctus Anthoninus  eccl   300 b      Sanctus Antoninus  298 b    
PO8-01428,Saint Antoine,Saint-Antoine,Marseille,Marseille,Marseille,Marseille (13055),,,,,,,nulle,Bouches-du-Rhône,13,Marseille,dpt_exact,     Saint Antoine     Bouches du Rhône     con de Marseille     cne de Marseille       Sanctus Anthonius  eccl   214 d  218 d  fratres  218 d    
PO8-01429,Saint Antoine,Saint-Antoine,Ginasservis,Ginasservis,Ginasservis,Ginasservis (83066),,,,,,,nulle,Var,83,Rians,dpt_exact,     Saint Antoine     Var     con de Rians     cne de Ginasservis       Sanctus Anthonius  eccl   20 d      Sanctus Anthonius de Valleves vel de Vallevesio  domus  45 a  eccl   36 d      Sanctus Antonius  6 b    
PO8-01430,Saint Antoine,Saint-Antoine,Toulon,Toulon,Toulon,Toulon (83137),,,,,,,nulle,Var,83,Toulon,dpt_exact,     Saint Antoine     Var     con de Toulon     cne de Toulon       Bonafides  eccl   234 d  235 d    
PO8-01438,Antoine Menemenes,Saint-Antoine-de-Ménémènes,Isle Sorgue,l’Isle-sur-la-Sorgue,Isle-sur-la-Sorgue,Isle Sorgue (84054),,,,,,,nulle,Vaucluse,84,l’Isle-sur-la-Sorgue,dpt_exact_simple,     Saint Antoine de Ménémènes     Vaucluse     con de l Isle sur la Sorgue     cne de l Isle sur la Sorgue       Menamene  prior  211 c    
PO8-01439,Saint Antonin,Saint-Antonin,none,none,Saint-Antonin,Saint Antonin (06115),,,,,,,nulle,Alpes-Maritimes,06,Roquestéron,dpt_exact,     Saint Antonin     Alpes Maritimes     con de Roquestéron       Sanctus Anthoninus  263 var  c      Sanctus Antolinus  eccl   265 e      Sanctus Antoninus  eccl   263 b  268 a    
PO8-01440,Antonin,Saint-Antonin,none,none,,Antonin Bayon (13090) - Saint-Antonin-sur-Bayon,,,,,,,nulle,Bouches-du-Rhône,13,Trets,dpt_fuzzy,     Saint Antonin     Bouches du Rhône     con de Trets       Sanctus Anthonius  eccl   26 a  30 b  38 c      Sanctus Antoninus  eccl   10 c  44 b    
PO8-01441,Saint Antonin,Saint-Antonin,Entrecasteaux,Entrecasteaux,Entrecasteaux,Entrecasteaux (83051),,,,,,,nulle,Var,83,Cotignac,dpt_exact,     Saint Antonin     Var     con de Cotignac     cne d Entrecasteaux       Sanctus Antoninus  59 e  prioratus  66 g    
PO8-01442,Saint Apollinaire,Saint-Apollinaire,Puimoisson,Puimoisson,Puimoisson,Puimoisson (04157),,,,,,,nulle,Basses-Alpes,04,Riez,dpt_exact,     Saint Apollinaire     Basses Alpes     con de Riez     cne de Puimoisson       Sanctus Apolinaris  eccl   109 c    
PO8-01443,Saint Apollinaire,Saint-Apollinaire,none,none,Saint-Apollinaire,Saint Apollinaire (05130),,,,,,,nulle,Hautes-Alpes,05,Savines,dpt_exact,     Saint Apollinaire     Hautes Alpes     con de Savines       Sanctus Appollinarius  capellanus  247 e    
PO8-01444,Saint Aquilee,Saint-Aquilée,Bras,Bras,Bras,Bras (83021),,,,,,,nulle,Var,83,Barjols,dpt_exact,     Saint Aquilée     Var     con de Barjols     cne de Bras       Sanctus Aquilius de Brachio  eccl   41 d      Sanctus Eucherius de Brachio  eccl   15 c      Sanctus Euquilius  eccl   19 a    
PO8-01445,Saint Arey,Saint-Arey,Gap,Gap,Gap,Gap (05061),,,,,,,nulle,Hautes-Alpes,05,Gap,dpt_exact,     Saint Arey     Hautes Alpes     con de Gap     cne de Gap       Sanctus Arigius Vapincensis  prior  73 a      Sanctus Erigius prope Vapincum vel de Vapinco  prior  83 f  91 f    
PO8-01446,Saint Armentaire,Saint-Armentaire,Draguignan,Draguignan,Draguignan,Draguignan (83050),,,,,,,nulle,Var,83,Draguignan,dpt_exact,     Saint Armentaire     Var     con de Draguignan     cne de Draguignan       Sanctus Ermentarius  59 d      Sanctus Hermentarius  prioratus  66 c    
PO8-01447,Auban,Saint-Auban,Chateau Arnoux,Château-Arnoux,,Chateau Arnoux Auban (04049) - Château-Arnoux-Saint-Auban,,,,,,,nulle,Basses-Alpes,04,Volonne,dpt_fuzzy,     Saint Auban     Basses Alpes     con de Volonne     cne de Château Arnoux       Sanctus Albanus  eccl   119 c    
PO8-01448,Saint Auban,Saint-Auban,none,none,Saint-Auban,Saint Auban (06116),,,,,,,nulle,Alpes-Maritimes,06,none,dpt_exact,     Saint Auban     Alpes Maritimes     arr  de Grasse       cxlii  clvii        Sanctus Albanus  294 a  eccl   290 f  292 e    
PO8-01449,Auban,Saint-Auban,none,none,,26292,P25175964,DT26-00035,Aguzon ,ferme et quartier,commune de Saint-Auban,26292,communes_fuzzy,,,,,
PO8-01450,Saint Auban,Saint-Auban,Montaulieu,Montaulieu,Montaulieu,Montaulieu (26190),,,,,,,nulle,Drôme,26,Nyons,dpt_exact,     Saint Auban     Drôme     con de Nyons     cne de Montaulieu       Sanctus Albanus  eccl   121 d      Sanctus Albinus  castelli de Corneario  eccl   113 b    
PO8-01451,Saint Auban,Saint-Auban,Remuzat,Rémuzat,Rémuzat,Remuzat (26264),,,,,,,nulle,Drôme,26,Rémuzat,dpt_exact,     Saint Auban     Drôme     con de Rémuzat     cne de Rémuzat       Sanctus Albanus  eccl   113 a    
PO8-01452,Saint Avons,Saint-Avons,Orpierre,Orpierre,Orpierre,Orpierre (05097),,,,,,,nulle,Hautes-Alpes,05,Orpierre,dpt_exact,     Saint Avons     Hautes Alpes     con d Orpierre     cne d Orpierre       Sanctus Ao  eccl   88 c  rector  88 c      Sanctus Eo de Auripetra  rector  92 g    
PO8-01455,Saint Barthelemy,Saint-Barthélemy,Lorgues,Lorgues,Lorgues,Lorgues (83072),,,,,,,nulle,Var,83,Lorgues,dpt_exact,     Saint Barthélemy     Var     con de Lorgues     cne de Lorgues       Sanctus Bartholomeus de Lonacis  prioratus  58 c  60 c  66 e    
PO8-01456,Barthelemy,Saint-Barthélemy,Pernes,Pernes,,84088,,,,,,,nulle,Vaucluse,84,Pernes,dpt_fuzzy,     Saint Barthélemy     Vaucluse     con de Pernes     cne de Pernes       Sanctus Bartholomeus de Corosaco  201 var  f      Corrosacum  eccles   201 d    
